sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	79674	38.9766	79059	99.2281	78884	99.7786	615	0.7719	79497	99.7778	925	1.1610	748	80.8649	152	16.4324	333	36.0000	274	29.6216	9430	100.0000	9329	100.0000	0.9995
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	46148	35.9719	46126	99.9523	46124	99.9957	22	0.0477	46146	99.9957	247	0.5352	245	99.1903	226	91.4980	14	5.6680	5	2.0243	8960	100.0000	7619	100.0000	0.9889
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	51429	42.1118	51422	99.9864	51421	99.9981	7	0.0136	51428	99.9981	176	0.3422	175	99.4318	168	95.4545	7	3.9773	1	0.5682	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	43089	37.8279	43064	99.9420	43052	99.9721	25	0.0580	43077	99.9722	89	0.2065	77	86.5169	57	64.0449	20	22.4719	9	10.1124	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	47553	45.4027	47530	99.9516	47529	99.9979	23	0.0484	47552	99.9979	81	0.1703	80	98.7654	70	86.4198	5	6.1728	6	7.4074	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	41836	41.1080	41814	99.9474	41811	99.9928	22	0.0526	41833	99.9928	33	0.0789	30	90.9091	9	27.2727	16	48.4848	8	24.2424	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	39262	43.8246	39111	99.6154	39111	100.0000	151	0.3846	39262	100.0000	245	0.6240	245	100.0000	95	38.7755	124	50.6122	16	6.5306	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	36314	43.4903	36219	99.7384	36202	99.9531	95	0.2616	36297	99.9532	129	0.3552	112	86.8217	18	13.9535	22	17.0543	87	67.4419	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	40917	49.4722	40908	99.9780	40907	99.9976	9	0.0220	40916	99.9976	14	0.0342	13	92.8571	5	35.7143	8	57.1429	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	35976	51.2201	35970	99.9833	35968	99.9944	6	0.0167	35974	99.9944	9	0.0250	7	77.7778	1	11.1111	1	11.1111	6	66.6667	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	35484	50.5456	35391	99.7379	35384	99.9802	93	0.2621	35477	99.9803	104	0.2931	97	93.2692	7	6.7308	85	81.7308	16	15.3846	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000012	67941	25275	37.2014	25264	99.9565	25259	99.9802	11	0.0435	25270	99.9802	40	0.1583	35	87.5000	26	65.0000	7	17.5000	5	12.5000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000013	64226	22522	35.0668	22481	99.8180	22470	99.9511	41	0.1820	22511	99.9512	52	0.2309	41	78.8462	0	0.0000	19	36.5385	33	63.4615	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000014	57980	31714	54.6982	31534	99.4324	31517	99.9461	180	0.5676	31697	99.9464	236	0.7442	219	92.7966	39	16.5254	172	72.8814	17	7.2034	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000015	54634	16054	29.3846	16031	99.8567	16003	99.8253	23	0.1433	16026	99.8256	202	1.2583	174	86.1386	151	74.7525	18	8.9109	27	13.3663	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000016	48767	23707	48.6128	23667	99.8313	23667	100.0000	40	0.1687	23707	100.0000	42	0.1772	42	100.0000	2	4.7619	1	2.3810	39	92.8571	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000017	48025	21875	45.5492	21859	99.9269	21859	100.0000	16	0.0731	21875	100.0000	18	0.0823	18	100.0000	2	11.1111	16	88.8889	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000018	45545	28540	62.6633	28540	100.0000	28540	100.0000	0	0.0000	28540	100.0000	6	0.0210	6	100.0000	6	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000019	44389	17459	39.3318	17430	99.8339	17426	99.9771	29	0.1661	17455	99.9771	184	1.0539	180	97.8261	151	82.0652	7	3.8043	19	10.3261	0	0.0000	0	0.0000	1.0000
