sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	87101	42.6099	87059	99.9518	86987	99.9173	42	0.0482	87028	99.9162	416	0.4776	343	82.4519	304	73.0769	48	11.5385	43	10.3365	9228	0.0000	0	0.0000	0.9549
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	60077	46.8294	60052	99.9584	60036	99.9734	25	0.0416	60061	99.9734	347	0.5776	331	95.3890	309	89.0490	27	7.7810	9	2.5937	7625	100.0000	7629	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	66391	54.3632	66373	99.9729	66353	99.9699	18	0.0271	66371	99.9699	136	0.2048	116	85.2941	98	72.0588	15	11.0294	23	16.9118	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	51783	45.4604	51724	99.8861	51709	99.9710	59	0.1139	51768	99.9710	109	0.2105	94	86.2385	46	42.2018	29	26.6055	20	18.3486	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	56141	53.6024	56117	99.9573	56105	99.9786	24	0.0427	56129	99.9786	88	0.1567	76	86.3636	64	72.7273	15	17.0455	8	9.0909	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	61891	60.8140	61880	99.9822	61858	99.9644	11	0.0178	61869	99.9645	88	0.1422	66	75.0000	57	64.7727	12	13.6364	18	20.4545	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	44785	49.9894	44776	99.9799	44766	99.9777	9	0.0201	44775	99.9777	83	0.1853	73	87.9518	66	79.5181	4	4.8193	7	8.4337	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	46650	55.8689	46633	99.9636	46593	99.9142	17	0.0364	46610	99.9143	92	0.1972	52	56.5217	36	39.1304	31	33.6957	20	21.7391	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	47178	57.0423	47173	99.9894	47165	99.9830	5	0.0106	47170	99.9830	16	0.0339	8	50.0000	3	18.7500	9	56.2500	2	12.5000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	39797	56.6602	39797	100.0000	39787	99.9749	0	0.0000	39787	99.9749	11	0.0276	1	9.0909	1	9.0909	3	27.2727	7	63.6364	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	39704	56.5568	39689	99.9622	39675	99.9647	15	0.0378	39690	99.9647	33	0.0831	19	57.5758	4	12.1212	24	72.7273	10	30.3030	0	0.0000	0	0.0000	1.0000
