scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
110_6805_3_7	68712	2056651	4	4
494_16288_7_68	75975	2067727	3	3
328_14936_5_26	94400	2142433	2	2
107_6841_7_10	72685	2042582	10	10
11_17175_6_81	87675	2117881	1	1
25_13415_6_52	98041	2072456	9	9
397_7622_2_47	76057	2005383	2	2
401_6631_3_12	90256	2127948	6	6
123_17794_8_71	76433	2006026	2	2
525_17870_8_147	100203	2097737	3	3
5_9789_4_28	90660	2065787	3	3
577_21999_8_29	76721	2098014	1	1
416_12291_1_71	75480	2046663	3	3
109_22695_3_70	87967	2126055	2	2
215_6753_3_20	78121	2096022	3	3
398_6259_7_19	81410	1911764	4	4
195_15873_2_24	73518	2078209	2	2
126_17059_7_71	71810	2068317	4	4
608_6730_7_17	86869	2073743	4	4
354_12837_1_56	85817	2051060	3	3
21_13470_1_90	113459	2142270	5	5
256_14520_4_44	55489	2002398	2	2
125_12837_1_13	77918	2111599	1	1
284_16288_8_61	80662	2091776	3	3
238_14913_3_38	344046	2065686	10	8
462_15378_2_47	77308	2026909	1	1
356_12837_2_32	73766	2170659	1	1
161_15378_3_10	87300	2131023	2	2
400_6631_2_16	85237	2094870	3	3
393_21999_7_163	82323	2175250	1	1
403_6714_7_10	92197	2062166	18	18
358_13415_4_55	77098	2041329	3	3
606_6641_6_4	127494	2124241	10	10
335_16288_7_45	80812	2015856	0	0
330_17175_7_9	60010	1489036	0	0
174_7054_5_2	79350	2065767	1	1
181_12378_2_50	82295	2149267	2	2
239_13415_8_24	95178	2087794	2	2
237_12291_4_10	95788	2063945	6	6
417_12291_1_79	101520	2100443	2	2
514_17150_5_52	98499	2102240	4	4
171_14410_8_19	79682	2168632	3	3
49_7553_5_90	75027	2073028	1	1
568_21053_8_153	71504	2058886	1	1
607_6649_7_17	118392	2071843	5	5
94_14520_6_64	78091	2125724	1	1
480_16288_3_79	120715	2136188	2	2
573_21127_2_26	79752	2088884	6	6
292_7004_6_30	61178	1974701	3	3
451_14673_4_24	72772	2161178	2	2
353_12378_2_64	75050	2110388	2	2
617_6972_4_10	82177	1999404	4	4
77_14555_3_93	84879	2149179	3	3
62_16399_7_65	111182	2191674	4	2
506_17138_3_48	96969	2078077	1	1
486_16288_6_22	96740	2021221	3	3
3_22841_1_33	78885	1976863	4	4
120_9789_2_39	92090	2105581	10	10
377_17428_8_140	58575	2108221	10	10
374_16288_4_81	105584	2025462	2	2
616_6841_7_2	97545	1968508	12	11
150_7068_4_21	103975	2051318	3	3
248_6259_5_7	76561	2143278	2	2
118_6680_5_6	152495	2102016	8	8
595_11861_2_71	87968	2036176	0	0
1_19341_2_69	72785	2070108	0	0
184_15841_2_93	85329	2100104	3	3
331_14410_7_57	65105	2102247	2	2
156_22841_2_119	78077	2041584	3	3
18_11861_5_40	74780	2060334	1	1
571_21127_1_165	82716	2183045	3	3
496_16288_8_20	103080	2080071	1	1
26_14410_4_34	98378	2094165	3	3
306_17059_6_10	97890	2188894	6	6
580_22114_6_56	96462	2096021	1	1
371_16288_3_43	92802	1999267	1	1
428_13415_4_13	67575	2119891	6	6
201_17870_7_93	94859	2046343	3	3
500_16288_8_39	97398	2049705	1	1
266_11511_8_86	75817	1979448	1	1
114_17150_5_18	70515	2112356	2	2
517_17794_7_27	106231	2015140	1	1
133_13470_1_77	97473	2159258	1	1
535_18456_1_118	75185	2271160	1	1
121_14520_4_19	84427	2140025	2	2
291_22709_8_349	75953	2107604	3	3
19_7553_4_32	80443	2040603	1	1
530_18090_1_68	79237	2150118	0	0
41_13415_6_19	74922	1996731	1	1
220_16453_2_18	81224	2009548	2	2
433_14410_6_68	74223	2081505	0	0
446_14555_4_13	77499	1947502	9	9
44_11861_1_1	82967	2064942	1	1
70_13470_1_30	75849	2041241	0	0
226_22841_2_25	78858	1988245	2	2
84_6807_1_12	130541	2040133	5	5
350_12291_1_13	73238	2064556	1	1
173_6753_4_18	85414	2095373	3	3
272_17870_7_62	96361	2097406	8	8
91_16453_2_39	92625	2089884	2	2
172_6664_1_20	74897	2108256	2	2
375_16288_6_40	105216	2018319	3	3
543_19084_7_36	99498	2168155	2	2
137_14566_4_23	74216	2003132	1	1
471_15995_1_87	84520	2137770	7	7
422_12837_2_40	90366	2055353	2	1
86_15378_4_11	88899	2016908	8	8
495_16288_7_79	122493	2107146	1	1
531_18090_1_73	83992	2093512	2	2
488_16288_6_7	77915	1986475	0	0
481_16288_4_44	77664	1961163	5	5
341_21127_2_44	75636	2246682	1	1
138_7011_3_5	78439	2084040	1	1
165_6259_5_10	90377	2013688	6	6
407_10395_5_18	70484	2108069	2	1
79_13470_1_16	84561	2060980	4	4
186_7004_5_22	87117	2061396	2	2
553_19341_3_39	92170	2144765	2	2
148_15378_4_35	117239	2092219	9	9
489_16288_6_72	94406	1996497	5	4
243_14412_2_29	67518	2043925	1	1
469_15873_1_34	79428	2059576	2	2
111_13710_1_52	71190	2050118	4	4
154_6680_4_17	75271	2018424	1	1
591_11860_5_19	79510	2087641	3	3
106_6710_8_19	80264	2120452	3	3
115_12291_3_35	89167	2137178	3	3
80_15873_2_42	83339	2085559	1	1
38_13414_1_86	86891	2071338	1	1
404_6755_2_5	91202	2033753	10	10
71_16453_2_30	86410	2086334	3	2
550_19183_3_6	81991	2092845	7	7
149_6259_7_5	68236	1985250	2	2
281_9789_4_37	66125	2078339	1	1
320_7011_3_14	88128	2107057	2	2
319_6938_7_6	87806	2002650	1	1
17_12162_1_35	80578	2073875	1	1
461_15277_3_68	72253	2078413	2	2
116_14913_4_1	87047	2047690	2	2
160_17150_4_84	70630	2118856	0	0
439_14520_6_13	57591	2128566	1	1
536_18456_1_172	115676	2163277	3	3
405_6823_4_8	107456	2095779	1	1
487_16288_6_23	116603	2087512	0	0
619_6486_8_9	82954	2083086	4	4
