sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	104296	51.0217	104154	99.8638	104054	99.9040	142	0.1362	104196	99.9041	519	0.4976	419	80.7322	279	53.7572	219	42.1965	19	3.6609	9329	100.0000	9233	100.0000	0.9995
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	69175	53.9212	69071	99.8497	69070	99.9986	104	0.1503	69174	99.9986	335	0.4843	334	99.7015	232	69.2537	81	24.1791	20	5.9701	0	0.0000	7621	0.0000	0.9406
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	79737	65.2913	79700	99.9536	79695	99.9937	37	0.0464	79732	99.9937	221	0.2772	216	97.7376	179	80.9955	36	16.2896	5	2.2624	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	71159	62.4706	71070	99.8749	71064	99.9916	89	0.1251	71153	99.9916	155	0.2178	149	96.1290	64	41.2903	76	49.0323	10	6.4516	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	61281	58.5100	61239	99.9315	61239	100.0000	42	0.0685	61281	100.0000	104	0.1697	104	100.0000	73	70.1923	22	21.1538	9	8.6538	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	68598	67.4043	68579	99.9723	68579	100.0000	19	0.0277	68598	100.0000	35	0.0510	35	100.0000	18	51.4286	8	22.8571	7	20.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	55895	62.3905	55869	99.9535	55863	99.9893	26	0.0465	55889	99.9893	87	0.1556	81	93.1034	56	64.3678	25	28.7356	5	5.7471	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	58982	70.6380	58855	99.7847	58850	99.9915	127	0.2153	58974	99.9864	181	0.3069	173	95.5801	55	30.3867	60	33.1492	48	26.5193	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	57281	69.2577	57256	99.9564	57256	100.0000	25	0.0436	57281	100.0000	28	0.0489	28	100.0000	3	10.7143	22	78.5714	1	3.5714	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	44931	63.9696	44870	99.8642	44870	100.0000	61	0.1358	44931	100.0000	63	0.1402	63	100.0000	2	3.1746	61	96.8254	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	51307	73.0848	51287	99.9610	51287	100.0000	20	0.0390	51307	100.0000	29	0.0565	29	100.0000	9	31.0345	0	0.0000	20	68.9655	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000012	67941	39795	58.5729	39782	99.9673	39780	99.9950	13	0.0327	39793	99.9950	37	0.0930	35	94.5946	23	62.1622	2	5.4054	10	27.0270	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000013	64226	30072	46.8222	30039	99.8903	30012	99.9101	33	0.1097	30045	99.9102	69	0.2294	42	60.8696	9	13.0435	17	24.6377	40	57.9710	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000014	57980	45174	77.9131	45134	99.9115	45132	99.9956	40	0.0885	45172	99.9956	70	0.1550	68	97.1429	28	40.0000	39	55.7143	1	1.4286	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000015	54634	27253	49.8829	27229	99.9119	27221	99.9706	24	0.0881	27245	99.9706	252	0.9247	244	96.8254	220	87.3016	13	5.1587	8	3.1746	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000016	48767	34147	70.0207	34145	99.9941	34145	100.0000	2	0.0059	34147	100.0000	3	0.0088	3	100.0000	1	33.3333	2	66.6667	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000017	48025	32806	68.3103	32636	99.4818	32636	100.0000	170	0.5182	32806	100.0000	173	0.5273	173	100.0000	18	10.4046	125	72.2543	29	16.7630	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000018	45545	36182	79.4423	36179	99.9917	36179	100.0000	3	0.0083	36182	100.0000	6	0.0166	6	100.0000	3	50.0000	1	16.6667	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000019	44389	26985	60.7921	26931	99.7999	26886	99.8329	54	0.2001	26939	99.8295	273	1.0117	227	83.1502	176	64.4689	39	14.2857	56	20.5128	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000020	43776	31376	71.6740	31373	99.9904	31372	99.9968	3	0.0096	31375	99.9968	79	0.2518	78	98.7342	77	97.4684	0	0.0000	1	1.2658	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000021	42661	29028	68.0434	29024	99.9862	29021	99.9897	4	0.0138	29025	99.9897	56	0.1929	53	94.6429	50	89.2857	1	1.7857	3	5.3571	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000022	39326	23731	60.3443	23731	100.0000	23731	100.0000	0	0.0000	23731	100.0000	56	0.2360	56	100.0000	56	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000023	35857	24691	68.8596	24687	99.9838	24687	100.0000	4	0.0162	24691	100.0000	4	0.0162	4	100.0000	0	0.0000	4	100.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000024	35516	17606	49.5720	17606	100.0000	17606	100.0000	0	0.0000	17606	100.0000	2	0.0114	2	100.0000	2	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000025	32956	25005	75.8739	24994	99.9560	24994	100.0000	11	0.0440	25005	100.0000	11	0.0440	11	100.0000	0	0.0000	11	100.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000026	28432	17891	62.9256	17889	99.9888	17887	99.9888	2	0.0112	17889	99.9888	8	0.0447	6	75.0000	4	50.0000	1	12.5000	2	25.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000027	25901	12728	49.1410	12718	99.9214	12692	99.7956	10	0.0786	12702	99.7957	62	0.4871	36	58.0645	26	41.9355	7	11.2903	23	37.0968	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000028	22589	15582	68.9805	15564	99.8845	15564	100.0000	18	0.1155	15582	100.0000	18	0.1155	18	100.0000	6	33.3333	11	61.1111	1	5.5556	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000029	22554	10620	47.0870	10620	100.0000	10620	100.0000	0	0.0000	10620	100.0000	8	0.0753	8	100.0000	8	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000030	22160	16573	74.7879	16573	100.0000	16572	99.9940	0	0.0000	16572	99.9940	5	0.0302	4	80.0000	4	80.0000	0	0.0000	1	20.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000031	17857	10082	56.4597	10082	100.0000	10082	100.0000	0	0.0000	10082	100.0000	1	0.0099	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000032	17772	12558	70.6617	12558	100.0000	12558	100.0000	0	0.0000	12558	100.0000	33	0.2628	33	100.0000	33	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000033	15140	9915	65.4888	9892	99.7680	9892	100.0000	23	0.2320	9915	100.0000	65	0.6556	65	100.0000	43	66.1538	7	10.7692	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000034	11237	4606	40.9896	4606	100.0000	4606	100.0000	0	0.0000	4606	100.0000	1	0.0217	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000035	8050	4189	52.0373	4189	100.0000	4189	100.0000	0	0.0000	4189	100.0000	2	0.0477	2	100.0000	2	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000036	7357	2906	39.4998	2877	99.0021	2874	99.8957	29	0.9979	2903	99.8968	40	1.3765	37	92.5000	8	20.0000	30	75.0000	1	2.5000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000037	6936	1595	22.9960	1595	100.0000	1595	100.0000	0	0.0000	1595	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000038	6495	4775	73.5181	4769	99.8743	4769	100.0000	6	0.1257	4775	100.0000	8	0.1675	8	100.0000	2	25.0000	0	0.0000	4	50.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000039	6494	5053	77.8103	5053	100.0000	5053	100.0000	0	0.0000	5053	100.0000	1	0.0198	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000040	6461	2882	44.6061	2881	99.9653	2881	100.0000	1	0.0347	2882	100.0000	1	0.0347	1	100.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000041	4026	2985	74.1431	2979	99.7990	2979	100.0000	6	0.2010	2985	100.0000	7	0.2345	7	100.0000	1	14.2857	0	0.0000	5	71.4286	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000042	2737	1741	63.6098	1741	100.0000	1740	99.9426	0	0.0000	1740	99.9426	4	0.2298	3	75.0000	3	75.0000	1	25.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000043	2340	1590	67.9487	1589	99.9371	1589	100.0000	1	0.0629	1590	100.0000	1	0.0629	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000044	1941	1940	99.9485	1940	100.0000	1940	100.0000	0	0.0000	1940	100.0000	1	0.0515	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000045	1432	158	11.0335	158	100.0000	156	98.7342	0	0.0000	156	98.7342	2	1.2658	0	0.0000	0	0.0000	1	50.0000	1	50.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000046	433	304	70.2079	280	92.1053	280	100.0000	24	7.8947	304	100.0000	25	8.2237	25	100.0000	1	4.0000	0	0.0000	24	96.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000047	351	213	60.6838	213	100.0000	213	100.0000	0	0.0000	213	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
