sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000001	290502	181406	62.4457	181214	99.8942	180345	99.5205	192	0.1058	180537	99.5210	1079	0.5948	210	19.4625	157	14.5505	479	44.3930	442	40.9639	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000002	207582	135476	65.2638	135014	99.6590	134463	99.5919	462	0.3410	134925	99.5933	1041	0.7684	490	47.0701	328	31.5082	343	32.9491	368	35.3506	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000003	189924	122468	64.4826	122178	99.7632	121665	99.5801	290	0.2368	121955	99.5811	825	0.6736	312	37.8182	210	25.4545	318	38.5455	294	35.6364	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000004	141039	87864	62.2977	87783	99.9078	87353	99.5102	81	0.0922	87434	99.5106	513	0.5839	83	16.1793	68	13.2554	240	46.7836	205	39.9610	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000005	126476	76439	60.4376	76425	99.9817	76061	99.5237	14	0.0183	76075	99.5238	381	0.4984	17	4.4619	13	3.4121	181	47.5066	187	49.0814	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000006	117959	75156	63.7137	75092	99.9148	74733	99.5219	64	0.0852	74797	99.5223	428	0.5695	69	16.1215	46	10.7477	209	48.8318	173	40.4206	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000007	104452	66426	63.5948	66312	99.8284	66058	99.6170	114	0.1716	66172	99.6176	378	0.5691	124	32.8042	59	15.6085	165	43.6508	154	40.7407	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000008	86399	57453	66.4973	57219	99.5927	56970	99.5648	234	0.4073	57203	99.5649	500	0.8703	250	50.0000	170	34.0000	173	34.6000	159	31.8000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000009	77755	49686	63.9007	49641	99.9094	49394	99.5024	45	0.0906	49439	99.5029	301	0.6058	54	17.9402	32	10.6312	136	45.1827	133	44.1860	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000010	73990	52045	70.3406	51723	99.3813	51493	99.5553	322	0.6187	51815	99.5581	559	1.0741	329	58.8551	256	45.7961	170	30.4114	131	23.4347	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000011	63669	43028	67.5808	42926	99.7629	42738	99.5620	102	0.2371	42840	99.5631	290	0.6740	102	35.1724	64	22.0690	127	43.7931	99	34.1379	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000012	48821	30213	61.8853	30199	99.9537	30070	99.5728	14	0.0463	30084	99.5730	144	0.4766	15	10.4167	6	4.1667	73	50.6944	65	45.1389	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000013	47782	30379	63.5783	30261	99.6116	30125	99.5506	118	0.3884	30243	99.5523	256	0.8427	120	46.8750	109	42.5781	73	28.5156	73	28.5156	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000014	44449	28349	63.7787	28332	99.9400	28180	99.4635	17	0.0600	28196	99.4603	169	0.5961	16	9.4675	6	3.5503	87	51.4793	77	45.5621	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000015	40056	28380	70.8508	28305	99.7357	28187	99.5831	75	0.2643	28262	99.5842	207	0.7294	89	42.9952	50	24.1546	82	39.6135	75	36.2319	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000016	35496	22886	64.4749	22785	99.5587	22689	99.5787	101	0.4413	22790	99.5805	201	0.8783	105	52.2388	76	37.8109	59	29.3532	66	32.8358	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000018	35276	21381	60.6106	21370	99.9486	21279	99.5742	11	0.0514	21290	99.5744	105	0.4911	14	13.3333	4	3.8095	54	51.4286	47	44.7619	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000017	33977	22050	64.8968	22029	99.9048	21923	99.5188	21	0.0952	21944	99.5193	132	0.5986	26	19.6970	16	12.1212	63	47.7273	53	40.1515	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000019	29218	18552	63.4951	18521	99.8329	18447	99.6005	31	0.1671	18478	99.6011	110	0.5929	36	32.7273	24	21.8182	37	33.6364	49	44.5455	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000020	25019	15743	62.9242	15740	99.9809	15661	99.4981	3	0.0191	15664	99.4982	84	0.5336	5	5.9524	5	5.9524	41	48.8095	38	45.2381	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000021	22358	14226	63.6282	14199	99.8102	14154	99.6831	27	0.1898	14181	99.6837	74	0.5202	29	39.1892	17	22.9730	23	31.0811	34	45.9459	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	107_6841_7_10	ERS020840|SC|contig000022	22125	13893	62.7932	13821	99.4818	13763	99.5803	72	0.5182	13835	99.5825	144	1.0365	86	59.7222	59	40.9722	41	28.4722	43	29.8611	0	0.0000	0	0.0000	1.0000
