sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	118405	57.9238	118369	99.9696	118344	99.9789	36	0.0304	118380	99.9789	719	0.6072	694	96.5229	664	92.3505	24	3.3380	15	2.0862	9333	100.0000	9233	100.0000	0.9995
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	79884	62.2688	79864	99.9750	79841	99.9712	20	0.0250	79861	99.9712	390	0.4882	367	94.1026	350	89.7436	22	5.6410	17	4.3590	7619	100.0000	7619	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	91073	74.5736	91067	99.9934	91052	99.9835	6	0.0066	91058	99.9835	300	0.3294	285	95.0000	279	93.0000	12	4.0000	9	3.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	77260	67.8267	77233	99.9651	77208	99.9676	27	0.0349	77235	99.9676	155	0.2006	130	83.8710	110	70.9677	14	9.0323	28	18.0645	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	75465	72.0526	75444	99.9722	75429	99.9801	21	0.0278	75450	99.9801	193	0.2557	178	92.2280	173	89.6373	12	6.2176	8	4.1451	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	72242	70.9849	72228	99.9806	72213	99.9792	14	0.0194	72227	99.9792	90	0.1246	75	83.3333	71	78.8889	10	11.1111	8	8.8889	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	55792	62.2755	55788	99.9928	55775	99.9767	4	0.0072	55779	99.9767	141	0.2527	128	90.7801	125	88.6525	9	6.3830	6	4.2553	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	58424	69.9697	58385	99.9332	58369	99.9726	39	0.0668	58408	99.9726	144	0.2465	128	88.8889	97	67.3611	9	6.2500	32	22.2222	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	62190	75.1932	62181	99.9855	62167	99.9775	9	0.0145	62176	99.9775	32	0.0515	18	56.2500	12	37.5000	6	18.7500	11	34.3750	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	49354	70.2668	49354	100.0000	49347	99.9858	0	0.0000	49347	99.9858	10	0.0203	3	30.0000	3	30.0000	5	50.0000	2	20.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	51061	72.7344	51044	99.9667	51033	99.9784	17	0.0333	51050	99.9785	37	0.0725	26	70.2703	15	40.5405	11	29.7297	10	27.0270	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000012	67941	42756	62.9311	42731	99.9415	42722	99.9789	25	0.0585	42747	99.9790	74	0.1731	65	87.8378	42	56.7568	10	13.5135	17	22.9730	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000013	64226	39014	60.7449	39009	99.9872	38994	99.9615	5	0.0128	38999	99.9616	31	0.0795	16	51.6129	11	35.4839	7	22.5806	13	41.9355	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000014	57980	46709	80.5605	46709	100.0000	46697	99.9743	0	0.0000	46697	99.9743	77	0.1649	65	84.4156	65	84.4156	2	2.5974	10	12.9870	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000015	54634	35487	64.9541	35480	99.9803	35472	99.9775	7	0.0197	35479	99.9775	431	1.2145	423	98.1439	416	96.5197	5	1.1601	7	1.6241	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000016	48767	35947	73.7117	35946	99.9972	35937	99.9750	1	0.0028	35938	99.9750	13	0.0362	4	30.7692	4	30.7692	5	38.4615	4	30.7692	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000017	48025	34622	72.0916	34572	99.8556	34559	99.9624	50	0.1444	34609	99.9625	66	0.1906	53	80.3030	31	46.9697	11	16.6667	24	36.3636	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000018	45545	37510	82.3581	37510	100.0000	37501	99.9760	0	0.0000	37501	99.9760	14	0.0373	5	35.7143	5	35.7143	6	42.8571	3	21.4286	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000019	44389	29937	67.4424	29927	99.9666	29924	99.9900	10	0.0334	29934	99.9900	237	0.7917	234	98.7342	224	94.5148	2	0.8439	5	2.1097	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000020	43776	31566	72.1080	31560	99.9810	31557	99.9905	6	0.0190	31563	99.9905	133	0.4213	130	97.7444	127	95.4887	2	1.5038	3	2.2556	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000021	42661	31845	74.6466	31842	99.9906	31832	99.9686	3	0.0094	31835	99.9686	96	0.3015	86	89.5833	84	87.5000	7	7.2917	5	5.2083	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000022	39326	26234	66.7090	26226	99.9695	26222	99.9847	8	0.0305	26230	99.9848	119	0.4536	115	96.6387	107	89.9160	9	7.5630	2	1.6807	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000023	35857	27638	77.0784	27638	100.0000	27633	99.9819	0	0.0000	27633	99.9819	5	0.0181	0	0.0000	0	0.0000	2	40.0000	3	60.0000	0	0.0000	0	0.0000	1.0000
