sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	68980	33.7451	68727	99.6332	68642	99.8763	253	0.3668	68895	99.8768	482	0.6988	397	82.3651	169	35.0622	163	33.8174	114	23.6515	5053	100.0000	5052	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	39175	30.5365	39100	99.8086	39098	99.9949	75	0.1914	39173	99.9949	226	0.5769	224	99.1150	154	68.1416	41	18.1416	31	13.7168	7632	100.0000	7632	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	44620	36.5363	44491	99.7109	44479	99.9730	129	0.2891	44607	99.9709	217	0.4863	204	94.0092	121	55.7604	69	31.7972	24	11.0599	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	37616	33.0231	37585	99.9176	37577	99.9787	31	0.0824	37608	99.9787	63	0.1675	55	87.3016	32	50.7937	13	20.6349	15	23.8095	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	34725	33.1548	34618	99.6919	34616	99.9942	107	0.3081	34723	99.9942	141	0.4060	139	98.5816	67	47.5177	35	24.8227	36	25.5319	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	45158	44.3722	44976	99.5970	44951	99.9444	182	0.4030	45133	99.9446	216	0.4783	191	88.4259	55	25.4630	89	41.2037	57	26.3889	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	29134	32.5196	29042	99.6842	29032	99.9656	92	0.3158	29123	99.9622	131	0.4496	120	91.6031	52	39.6947	40	30.5344	33	25.1908	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	31938	38.2496	31808	99.5930	31801	99.9780	130	0.4070	31931	99.9781	149	0.4665	142	95.3020	32	21.4765	78	52.3490	30	20.1342	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	35313	42.6965	35178	99.6177	35178	100.0000	135	0.3823	35313	100.0000	139	0.3936	139	100.0000	82	58.9928	18	12.9496	25	17.9856	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	25184	35.8552	25155	99.8848	25152	99.9881	29	0.1152	25181	99.9881	33	0.1310	30	90.9091	3	9.0909	14	42.4242	16	48.4848	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	24798	35.3238	24720	99.6855	24714	99.9757	78	0.3145	24792	99.9758	89	0.3589	83	93.2584	16	17.9775	47	52.8090	29	32.5843	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000012	67941	25744	37.8917	25706	99.8524	25701	99.9805	38	0.1476	25739	99.9806	53	0.2059	48	90.5660	13	24.5283	24	45.2830	12	22.6415	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000013	64226	15805	24.6084	15775	99.8102	15771	99.9746	30	0.1898	15801	99.9747	58	0.3670	54	93.1034	28	48.2759	11	18.9655	13	22.4138	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000014	57980	17841	30.7710	17813	99.8431	17812	99.9944	28	0.1569	17840	99.9944	32	0.1794	31	96.8750	4	12.5000	15	46.8750	13	40.6250	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000015	54634	11376	20.8222	11318	99.4902	11302	99.8586	58	0.5098	11360	99.8594	138	1.2131	122	88.4058	86	62.3188	26	18.8406	21	15.2174	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000016	48767	21790	44.6819	21719	99.6742	21719	100.0000	71	0.3258	21790	100.0000	71	0.3258	71	100.0000	30	42.2535	19	26.7606	22	30.9859	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000017	48025	21270	44.2894	21180	99.5769	21167	99.9386	90	0.4231	21257	99.9389	106	0.4984	93	87.7358	16	15.0943	58	54.7170	32	30.1887	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000018	45545	23710	52.0584	23703	99.9705	23703	100.0000	7	0.0295	23710	100.0000	9	0.0380	9	100.0000	2	22.2222	2	22.2222	5	55.5556	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000019	44389	12017	27.0720	12015	99.9834	12010	99.9584	2	0.0166	12012	99.9584	77	0.6408	72	93.5065	70	90.9091	4	5.1948	3	3.8961	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000020	43776	16640	38.0117	16624	99.9038	16622	99.9880	16	0.0962	16638	99.9880	41	0.2464	39	95.1220	23	56.0976	10	24.3902	7	17.0732	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000021	42661	15800	37.0362	15778	99.8608	15778	100.0000	22	0.1392	15800	100.0000	33	0.2089	33	100.0000	11	33.3333	7	21.2121	14	42.4242	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000022	39326	11094	28.2103	11062	99.7116	11061	99.9910	32	0.2884	11093	99.9910	39	0.3515	38	97.4359	6	15.3846	1	2.5641	31	79.4872	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000023	35857	14351	40.0229	14328	99.8397	14325	99.9791	23	0.1603	14348	99.9791	26	0.1812	23	88.4615	9	34.6154	8	30.7692	5	19.2308	0	0.0000	0	0.0000	1.0000
