sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	192778	94.3072	192758	99.9896	192708	99.9741	20	0.0104	192728	99.9741	1411	0.7319	1361	96.4564	1352	95.8186	27	1.9135	29	2.0553	9231	100.0000	9233	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	111324	86.7760	111300	99.9784	111273	99.9757	24	0.0216	111297	99.9757	717	0.6441	690	96.2343	685	95.5370	17	2.3710	14	1.9526	7623	100.0000	7623	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	117379	96.1138	117379	100.0000	117354	99.9787	0	0.0000	117354	99.9787	407	0.3467	382	93.8575	382	93.8575	7	1.7199	18	4.4226	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	112530	98.7903	112493	99.9671	112465	99.9751	37	0.0329	112502	99.9751	290	0.2577	262	90.3448	260	89.6552	13	4.4828	16	5.5172	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	101858	97.2521	101835	99.9774	101813	99.9784	23	0.0226	101836	99.9784	247	0.2425	225	91.0931	223	90.2834	12	4.8583	12	4.8583	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	93874	92.2404	93866	99.9915	93844	99.9766	8	0.0085	93852	99.9766	113	0.1204	91	80.5310	91	80.5310	15	13.2743	7	6.1947	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	87955	98.1761	87951	99.9955	87925	99.9704	4	0.0045	87929	99.9704	281	0.3195	255	90.7473	255	90.7473	13	4.6263	13	4.6263	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	82577	98.8958	82518	99.9286	82497	99.9746	59	0.0714	82556	99.9746	248	0.3003	227	91.5323	223	89.9194	9	3.6290	13	5.2419	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	81985	99.1270	81977	99.9902	81956	99.9744	8	0.0098	81964	99.9744	38	0.0463	17	44.7368	13	34.2105	9	23.6842	13	34.2105	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	70065	99.7537	70065	100.0000	70051	99.9800	0	0.0000	70051	99.9800	18	0.0257	4	22.2222	4	22.2222	7	38.8889	7	38.8889	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	68627	97.7565	68607	99.9709	68595	99.9825	20	0.0291	68615	99.9825	43	0.0627	31	72.0930	27	62.7907	12	27.9070	4	9.3023	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000012	67941	66380	97.7024	66361	99.9714	66346	99.9774	19	0.0286	66365	99.9774	121	0.1823	106	87.6033	104	85.9504	5	4.1322	11	9.0909	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000013	64226	62178	96.8113	62158	99.9678	62145	99.9791	20	0.0322	62165	99.9791	268	0.4310	255	95.1493	253	94.4030	7	2.6119	7	2.6119	0	0.0000	0	0.0000	1.0000
