sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	57475	28.1168	57362	99.8034	57272	99.8431	113	0.1966	57385	99.8434	304	0.5289	214	70.3947	107	35.1974	123	40.4605	41	13.4868	9233	0.0000	0	0.0000	0.9548
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	39620	30.8834	39576	99.8889	39561	99.9621	44	0.1111	39605	99.9621	287	0.7244	272	94.7735	230	80.1394	29	10.1045	28	9.7561	7625	100.0000	7634	100.0000	0.9999
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	51769	42.3902	51726	99.9169	51708	99.9652	43	0.0831	51751	99.9652	127	0.2453	109	85.8268	66	51.9685	9	7.0866	36	28.3465	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	39498	34.6754	39460	99.9038	39435	99.9366	38	0.0962	39473	99.9367	79	0.2000	54	68.3544	18	22.7848	16	20.2532	43	54.4304	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	34358	32.8044	34315	99.8748	34307	99.9767	43	0.1252	34350	99.9767	90	0.2619	82	91.1111	48	53.3333	10	11.1111	31	34.4444	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	44038	43.2717	44006	99.9273	43995	99.9750	32	0.0727	44027	99.9750	50	0.1135	39	78.0000	9	18.0000	13	26.0000	28	56.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	28219	31.4983	28181	99.8653	28174	99.9752	38	0.1347	28212	99.9752	72	0.2551	65	90.2778	28	38.8889	4	5.5556	38	52.7778	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	31501	37.7262	31487	99.9556	31474	99.9587	14	0.0444	31488	99.9587	60	0.1905	47	78.3333	33	55.0000	6	10.0000	17	28.3333	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	36177	43.7412	36055	99.6628	36044	99.9695	122	0.3372	36166	99.9696	134	0.3704	123	91.7910	3	2.2388	14	10.4478	117	87.3134	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	28700	40.8611	28671	99.8990	28665	99.9791	29	0.1010	28694	99.9791	36	0.1254	30	83.3333	1	2.7778	15	41.6667	20	55.5556	0	0.0000	0	0.0000	1.0000
