sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	192761	94.2989	192744	99.9912	192741	99.9984	17	0.0088	192758	99.9984	1362	0.7066	1359	99.7797	1354	99.4126	3	0.2203	2	0.1468	9231	100.0000	9231	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	111356	86.8009	111331	99.9775	111330	99.9991	25	0.0225	111355	99.9991	694	0.6232	693	99.8559	688	99.1354	3	0.4323	3	0.4323	7623	100.0000	7617	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	117381	96.1155	117381	100.0000	117379	99.9983	0	0.0000	117379	99.9983	383	0.3263	381	99.4778	381	99.4778	2	0.5222	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	112542	98.8008	112505	99.9671	112502	99.9973	37	0.0329	112539	99.9973	264	0.2346	261	98.8636	260	98.4848	1	0.3788	2	0.7576	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	101856	97.2502	101833	99.9774	101832	99.9990	23	0.0226	101855	99.9990	225	0.2209	224	99.5556	219	97.3333	4	1.7778	2	0.8889	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	93881	92.2473	93872	99.9904	93871	99.9989	9	0.0096	93880	99.9989	93	0.0991	92	98.9247	91	97.8495	2	2.1505	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	87950	98.1705	87946	99.9955	87944	99.9977	4	0.0045	87948	99.9977	257	0.2922	255	99.2218	255	99.2218	0	0.0000	2	0.7782	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	82580	98.8994	82521	99.9286	82520	99.9988	59	0.0714	82579	99.9988	228	0.2761	227	99.5614	224	98.2456	1	0.4386	1	0.4386	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	82042	99.1960	82034	99.9902	82028	99.9927	8	0.0098	82036	99.9927	23	0.0280	17	73.9130	13	56.5217	3	13.0435	4	17.3913	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	70064	99.7523	70064	100.0000	70062	99.9971	0	0.0000	70062	99.9971	6	0.0086	4	66.6667	4	66.6667	0	0.0000	2	33.3333	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	68664	97.8092	68643	99.9694	68639	99.9942	21	0.0306	68660	99.9942	36	0.0524	32	88.8889	27	75.0000	8	22.2222	1	2.7778	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000012	67941	66350	97.6583	66330	99.9699	66325	99.9925	20	0.0301	66345	99.9925	111	0.1673	106	95.4955	103	92.7928	5	4.5045	3	2.7027	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000013	64226	62187	96.8253	62172	99.9759	62172	100.0000	15	0.0241	62187	100.0000	253	0.4068	253	100.0000	252	99.6047	1	0.3953	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000014	57980	57462	99.1066	57461	99.9983	57460	99.9983	1	0.0017	57461	99.9983	246	0.4281	245	99.5935	244	99.1870	1	0.4065	1	0.4065	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000015	54634	52624	96.3210	52613	99.9791	52613	100.0000	11	0.0209	52624	100.0000	572	1.0870	572	100.0000	568	99.3007	0	0.0000	1	0.1748	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000016	48767	48716	99.8954	48715	99.9979	48714	99.9979	1	0.0021	48715	99.9979	5	0.0103	4	80.0000	4	80.0000	0	0.0000	1	20.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000017	48025	47126	98.1281	47075	99.8918	47074	99.9979	51	0.1082	47125	99.9979	55	0.1167	54	98.1818	43	78.1818	6	10.9091	6	10.9091	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000018	45545	45357	99.5872	45357	100.0000	45356	99.9978	0	0.0000	45356	99.9978	8	0.0176	7	87.5000	7	87.5000	0	0.0000	1	12.5000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000019	44389	44340	99.8896	44324	99.9639	44323	99.9977	16	0.0361	44339	99.9977	333	0.7510	332	99.6997	319	95.7958	0	0.0000	11	3.3033	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000020	43776	43197	98.6774	43195	99.9954	43194	99.9977	2	0.0046	43196	99.9977	231	0.5348	230	99.5671	230	99.5671	1	0.4329	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000021	42661	42291	99.1327	42287	99.9905	42286	99.9976	4	0.0095	42290	99.9976	142	0.3358	141	99.2958	139	97.8873	1	0.7042	2	1.4085	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000022	39326	37695	95.8526	37687	99.9788	37686	99.9973	8	0.0212	37694	99.9973	270	0.7163	269	99.6296	265	98.1481	2	0.7407	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000023	35857	35837	99.9442	35837	100.0000	35837	100.0000	0	0.0000	35837	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000024	35516	34771	97.9024	34771	100.0000	34770	99.9971	0	0.0000	34770	99.9971	67	0.1927	66	98.5075	66	98.5075	1	1.4925	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000025	32956	32955	99.9970	32955	100.0000	32954	99.9970	0	0.0000	32954	99.9970	2	0.0061	1	50.0000	1	50.0000	0	0.0000	1	50.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000026	28432	28217	99.2438	28217	100.0000	28216	99.9965	0	0.0000	28216	99.9965	18	0.0638	17	94.4444	17	94.4444	1	5.5556	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000027	25901	21356	82.4524	21350	99.9719	21348	99.9906	6	0.0281	21354	99.9906	186	0.8709	184	98.9247	181	97.3118	1	0.5376	2	1.0753	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000028	22589	22444	99.3581	22441	99.9866	22440	99.9955	3	0.0134	22443	99.9955	4	0.0178	3	75.0000	3	75.0000	1	25.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000029	22554	22411	99.3660	22411	100.0000	22411	100.0000	0	0.0000	22411	100.0000	42	0.1874	42	100.0000	42	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000030	22160	22152	99.9639	22152	100.0000	22151	99.9955	0	0.0000	22151	99.9955	11	0.0497	10	90.9091	10	90.9091	1	9.0909	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000031	17857	17856	99.9944	17856	100.0000	17856	100.0000	0	0.0000	17856	100.0000	2	0.0112	2	100.0000	2	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000032	17772	17770	99.9887	17770	100.0000	17770	100.0000	0	0.0000	17770	100.0000	86	0.4840	86	100.0000	86	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000033	15140	14972	98.8904	14958	99.9065	14957	99.9933	14	0.0935	14971	99.9933	22	0.1469	21	95.4545	20	90.9091	1	4.5455	1	4.5455	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000034	11237	4884	43.4636	4884	100.0000	4884	100.0000	0	0.0000	4884	100.0000	1	0.0205	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
