sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	106913	52.3019	106732	99.8307	106647	99.9204	181	0.1693	106828	99.9205	653	0.6108	568	86.9832	392	60.0306	64	9.8009	69	10.5666	9430	100.0000	9239	100.0000	0.9990
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	68967	53.7591	68876	99.8681	68862	99.9797	91	0.1319	68953	99.9797	430	0.6235	416	96.7442	331	76.9767	72	16.7442	20	4.6512	7625	100.0000	7620	100.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	79795	65.3388	79795	100.0000	79782	99.9837	0	0.0000	79782	99.9837	221	0.2770	208	94.1176	208	94.1176	6	2.7149	7	3.1674	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	65162	57.2058	65128	99.9478	65112	99.9754	34	0.0522	65146	99.9754	130	0.1995	114	87.6923	82	63.0769	12	9.2308	33	25.3846	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	61633	58.8461	61608	99.9594	61589	99.9692	25	0.0406	61614	99.9692	119	0.1931	100	84.0336	81	68.0672	22	18.4874	15	12.6050	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	70795	69.5630	70681	99.8390	70650	99.9561	114	0.1610	70764	99.9562	188	0.2656	157	83.5106	47	25.0000	113	60.1064	25	13.2979	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	56056	62.5702	56051	99.9911	56040	99.9804	5	0.0089	56045	99.9804	152	0.2712	141	92.7632	138	90.7895	6	3.9474	7	4.6053	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	59410	71.1506	59319	99.8468	59295	99.9595	91	0.1532	59386	99.9596	232	0.3905	208	89.6552	124	53.4483	42	18.1034	54	23.2759	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	55867	67.5481	55855	99.9785	55845	99.9821	12	0.0215	55857	99.9821	38	0.0680	28	73.6842	22	57.8947	9	23.6842	5	13.1579	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	47652	67.8436	47616	99.9245	47605	99.9769	36	0.0755	47641	99.9769	48	0.1007	37	77.0833	1	2.0833	42	87.5000	5	10.4167	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	45993	65.5152	45947	99.9000	45937	99.9782	46	0.1000	45983	99.9783	66	0.1435	56	84.8485	19	28.7879	26	39.3939	21	31.8182	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000012	67941	43313	63.7509	43284	99.9330	43272	99.9723	29	0.0670	43301	99.9723	72	0.1662	60	83.3333	35	48.6111	19	26.3889	14	19.4444	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000013	64226	38741	60.3198	38691	99.8709	38660	99.9199	50	0.1291	38710	99.9200	90	0.2323	59	65.5556	12	13.3333	20	22.2222	35	38.8889	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000014	57980	40007	69.0014	39848	99.6026	39815	99.9172	159	0.3974	39974	99.9175	220	0.5499	187	85.0000	28	12.7273	173	78.6364	16	7.2727	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000015	54634	34411	62.9846	34212	99.4217	34158	99.8422	199	0.5783	34357	99.8431	452	1.3135	398	88.0531	199	44.0265	73	16.1504	48	10.6195	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000016	48767	33106	67.8861	33102	99.9879	33094	99.9758	4	0.0121	33098	99.9758	14	0.0423	6	42.8571	3	21.4286	6	42.8571	5	35.7143	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000017	48025	34765	72.3894	34721	99.8734	34712	99.9741	44	0.1266	34756	99.9741	56	0.1611	47	83.9286	31	55.3571	20	35.7143	5	8.9286	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000018	45545	35909	78.8429	35902	99.9805	35893	99.9749	7	0.0195	35900	99.9749	20	0.0557	11	55.0000	4	20.0000	11	55.0000	3	15.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000019	44389	26437	59.5575	26359	99.7050	26306	99.7989	78	0.2950	26383	99.7957	310	1.1726	256	82.5806	179	57.7419	44	14.1935	63	20.3226	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000020	43776	27081	61.8627	27069	99.9557	27060	99.9668	12	0.0443	27072	99.9668	124	0.4579	115	92.7419	105	84.6774	15	12.0968	4	3.2258	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000021	42661	29470	69.0795	29460	99.9661	29448	99.9593	10	0.0339	29458	99.9593	82	0.2782	70	85.3659	61	74.3902	11	13.4146	7	8.5366	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000022	39326	24246	61.6539	24244	99.9918	24235	99.9629	2	0.0082	24237	99.9629	89	0.3671	80	89.8876	78	87.6404	5	5.6180	6	6.7416	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000023	35857	24267	67.6772	24239	99.8846	24234	99.9794	28	0.1154	24262	99.9794	33	0.1360	28	84.8485	0	0.0000	32	96.9697	1	3.0303	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000024	35516	21866	61.5666	21857	99.9588	21852	99.9771	9	0.0412	21861	99.9771	27	0.1235	22	81.4815	13	48.1481	11	40.7407	3	11.1111	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000025	32956	22703	68.8888	22675	99.8767	22668	99.9691	28	0.1233	22696	99.9692	36	0.1586	29	80.5556	1	2.7778	31	86.1111	4	11.1111	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000026	28432	18814	66.1719	18808	99.9681	18806	99.9894	6	0.0319	18812	99.9894	18	0.0957	16	88.8889	10	55.5556	6	33.3333	1	5.5556	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000027	25901	17564	67.8121	17506	99.6698	17496	99.9429	58	0.3302	17554	99.9431	131	0.7458	121	92.3664	64	48.8550	34	25.9542	7	5.3435	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000028	22589	14742	65.2619	14736	99.9593	14735	99.9932	6	0.0407	14741	99.9932	7	0.0475	6	85.7143	4	57.1429	2	28.5714	1	14.2857	0	0.0000	0	0.0000	1.0000
