sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	60586	29.6387	60495	99.8498	60470	99.9587	91	0.1502	60561	99.9587	241	0.3978	216	89.6266	131	54.3568	44	18.2573	44	18.2573	9333	0.0000	0	0.0000	0.9543
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	43121	33.6124	43084	99.9142	43084	100.0000	37	0.0858	43121	100.0000	278	0.6447	278	100.0000	243	87.4101	5	1.7986	30	10.7914	7631	0.0000	0	0.0000	0.9405
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	50660	41.4821	50621	99.9230	50616	99.9901	39	0.0770	50655	99.9901	114	0.2250	109	95.6140	70	61.4035	30	26.3158	14	12.2807	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	38497	33.7966	38465	99.9169	38434	99.9194	32	0.0831	38466	99.9195	91	0.2364	60	65.9341	31	34.0659	24	26.3736	32	35.1648	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	39966	38.1588	39943	99.9425	39941	99.9950	23	0.0575	39964	99.9950	57	0.1426	55	96.4912	32	56.1404	22	38.5965	3	5.2632	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	49519	48.6573	49516	99.9939	49516	100.0000	3	0.0061	49519	100.0000	29	0.0586	29	100.0000	28	96.5517	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	28916	32.2763	28896	99.9308	28896	100.0000	20	0.0692	28916	100.0000	55	0.1902	55	100.0000	37	67.2727	4	7.2727	8	14.5455	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	39020	46.7311	38893	99.6745	38852	99.8946	127	0.3255	38979	99.8949	187	0.4792	146	78.0749	19	10.1604	53	28.3422	104	55.6150	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	33493	40.4960	33465	99.9164	33464	99.9970	28	0.0836	33492	99.9970	36	0.1075	35	97.2222	7	19.4444	1	2.7778	28	77.7778	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	27058	38.5233	27028	99.8891	27028	100.0000	30	0.1109	27058	100.0000	31	0.1146	31	100.0000	1	3.2258	30	96.7742	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	30901	44.0173	30852	99.8414	30851	99.9968	49	0.1586	30896	99.9838	55	0.1780	50	90.9091	5	9.0909	15	27.2727	40	72.7273	0	0.0000	0	0.0000	1.0000
