sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000001	204415	75546	36.9572	75284	99.6532	75154	99.8273	262	0.3468	75416	99.8279	555	0.7347	425	76.5766	165	29.7297	202	36.3964	125	22.5225	5051	100.0000	9328	100.0000	0.9785
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000002	128289	60215	46.9370	60117	99.8372	60106	99.9817	98	0.1628	60204	99.9817	386	0.6410	375	97.1503	281	72.7979	51	13.2124	31	8.0311	0	0.0000	7623	0.0000	0.9406
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000003	122125	63013	51.5971	62709	99.5176	62597	99.8214	304	0.4824	62901	99.8223	488	0.7744	376	77.0492	72	14.7541	336	68.8525	69	14.1393	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000004	113908	53320	46.8097	53228	99.8275	53214	99.9737	92	0.1725	53304	99.9700	158	0.2963	142	89.8734	55	34.8101	84	53.1646	8	5.0633	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000005	104736	58523	55.8767	58387	99.7676	58353	99.9418	136	0.2324	58489	99.9419	244	0.4169	210	86.0656	74	30.3279	136	55.7377	30	12.2951	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000006	101771	57656	56.6527	57508	99.7433	57474	99.9409	148	0.2567	57622	99.9410	189	0.3278	155	82.0106	11	5.8201	132	69.8413	46	24.3386	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000007	89589	42859	47.8396	42730	99.6990	42716	99.9672	129	0.3010	42845	99.9673	198	0.4620	184	92.9293	57	28.7879	107	54.0404	17	8.5859	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000008	83499	49323	59.0702	49041	99.4283	49010	99.9368	282	0.5717	49292	99.9371	328	0.6650	297	90.5488	16	4.8780	248	75.6098	35	10.6707	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000009	82707	45047	54.4658	44974	99.8379	44973	99.9978	73	0.1621	45046	99.9978	78	0.1732	77	98.7179	4	5.1282	71	91.0256	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000010	70238	35871	51.0706	35863	99.9777	35863	100.0000	8	0.0223	35871	100.0000	10	0.0279	10	100.0000	2	20.0000	8	80.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000011	70202	38650	55.0554	38573	99.8008	38573	100.0000	77	0.1992	38650	100.0000	87	0.2251	87	100.0000	10	11.4943	77	88.5057	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000012	67941	32831	48.3228	32775	99.8294	32761	99.9573	56	0.1706	32817	99.9574	86	0.2619	72	83.7209	17	19.7674	37	43.0233	20	23.2558	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000013	64226	24586	38.2804	24557	99.8820	24557	100.0000	29	0.1180	24586	100.0000	45	0.1830	45	100.0000	16	35.5556	26	57.7778	3	6.6667	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000014	57980	33720	58.1580	33638	99.7568	33623	99.9554	82	0.2432	33705	99.9555	110	0.3262	95	86.3636	13	11.8182	70	63.6364	14	12.7273	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000015	54634	15565	28.4896	15506	99.6209	15480	99.8323	59	0.3791	15538	99.8265	126	0.8095	99	78.5714	41	32.5397	25	19.8413	26	20.6349	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000016	48767	27529	56.4501	27506	99.9165	27506	100.0000	23	0.0835	27529	100.0000	25	0.0908	25	100.0000	2	8.0000	22	88.0000	1	4.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000017	48025	26194	54.5424	26086	99.5877	26086	100.0000	108	0.4123	26194	100.0000	111	0.4238	111	100.0000	3	2.7027	104	93.6937	4	3.6036	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000018	45545	31983	70.2229	31950	99.8968	31950	100.0000	33	0.1032	31983	100.0000	37	0.1157	37	100.0000	6	16.2162	29	78.3784	2	5.4054	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	42_6673_8_24	ERS019422|SC|contig000019	44389	14069	31.6948	14066	99.9787	14054	99.9147	3	0.0213	14057	99.9147	22	0.1564	10	45.4545	7	31.8182	1	4.5455	13	59.0909	0	0.0000	0	0.0000	1.0000
