scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
125_12837_1_13	80237	2119628	6	6
455_14723_4_16	74459	2029297	10	9
525_17870_8_147	99426	2097273	10	10
572_21127_1_5	91380	2123673	8	8
350_12291_1_13	71549	2064556	4	4
467_15841_4_75	84723	2184054	6	6
571_21127_1_165	84204	2183045	5	5
218_14936_5_56	102723	2047123	10	10
315_6470_6_16	86272	2082772	9	9
612_6823_4_5	102992	2091749	19	19
361_14520_6_76	107552	2114121	8	8
91_16453_2_39	92569	2089884	11	11
579_9789_3_70	72734	2094230	8	8
180_7004_7_62	84028	2144204	8	8
486_16288_6_22	97145	2026009	11	11
400_6631_2_16	86516	2093468	11	11
372_16288_4_19	98255	2007100	12	12
66_6631_1_22	74383	2093864	11	10
249_21242_2_135	74541	2088518	7	7
394_21999_8_64	82862	1975813	5	5
616_6841_7_2	98274	1970001	20	20
334_15682_1_68	94648	2035270	10	8
460_14936_5_67	93723	2064550	3	3
164_15531_4_83	70663	2131661	6	6
356_12837_2_32	75898	2170875	5	5
26_14410_4_34	98156	2080277	5	5
181_12378_2_50	81181	2148205	7	7
81_17150_4_6	97045	2144990	21	21
403_6714_7_10	86386	2062166	17	17
230_17138_5_57	86495	2058825	4	4
34_17059_6_69	91720	2065416	15	15
33_15731_8_23	76999	2072152	11	11
417_12291_1_79	106525	2104066	12	11
604_6259_7_15	110021	2133061	5	5
335_16288_7_45	83657	2014666	5	5
430_13415_6_1	94657	2107032	8	8
172_6664_1_20	76004	2111055	5	5
446_14555_4_13	76305	1951321	10	10
479_16288_3_71	109931	2070390	8	8
344_22841_2_153	90204	2155808	8	8
20_6753_2_5	85188	2145591	4	3
401_6631_3_12	95971	2129343	11	11
171_14410_8_19	79944	2168554	4	4
500_16288_8_39	104555	2051694	10	10
185_22027_1_119	70956	2138345	9	9
28_6840_3_5	83825	2065882	20	20
359_14520_4_28	78562	2063070	10	10
114_17150_5_18	73211	2111728	8	8
378_17794_8_142	69878	2184066	4	3
537_18456_1_31	74628	2117578	10	10
431_13710_2_39	81580	2089605	5	5
404_6755_2_5	95142	2033753	18	18
388_19183_3_80	68474	2204777	5	4
419_12291_3_47	80284	2073826	7	7
461_15277_3_68	76270	2076814	8	8
407_10395_5_18	70443	2105199	10	9
56_12837_1_46	95556	2008908	16	15
615_6841_7_15	111240	2067059	19	19
46_22695_3_161	72586	2077628	9	9
376_16288_6_47	104750	2016519	12	12
79_13470_1_16	82478	2058690	9	9
485_16288_5_29	94356	2117126	21	21
534_18090_2_117	77833	2124887	7	7
421_12837_2_10	77010	2068764	12	12
358_13415_4_55	76479	2042563	11	11
592_11860_6_83	80908	2077427	16	15
111_13710_1_52	71989	2050971	5	5
575_21999_7_130	81291	2029508	9	9
357_13091_6_13	86113	2035343	10	10
94_14520_6_64	76321	2125724	2	2
14_14555_3_65	83088	2100961	7	7
136_19084_8_41	76033	2054257	8	8
618_7011_6_16	785510	2103188	142	140
449_14566_5_8	75121	2072375	7	7
292_7004_6_30	61881	1977360	9	9
196_16288_8_37	115966	2080983	13	13
55_11861_3_41	88599	2061182	5	5
398_6259_7_19	84349	1931215	13	12
442_14520_6_33	82966	2145093	6	6
192_18090_5_36	91957	2171137	6	6
518_17794_8_145	76229	2058853	8	8
565_20957_7_132	124369	2110941	15	15
514_17150_5_52	92724	2102240	6	6
134_6710_6_21	76679	1999554	5	5
371_16288_3_43	90785	1999267	14	14
429_13415_4_95	71914	2065802	6	6
149_6259_7_5	65070	1982570	5	5
354_12837_1_56	90788	2052528	8	8
160_17150_4_84	67848	2120975	10	10
395_22027_1_38	125465	2141091	15	15
447_14555_4_27	94674	2065222	14	14
161_15378_3_10	90859	2139158	6	6
489_16288_6_72	93338	1994032	9	8
397_7622_2_47	79839	1998858	7	7
37_14410_8_18	68078	2111430	4	3
225_16288_7_69	99519	2026734	6	6
168_14913_2_82	121575	2098733	16	16
402_6664_1_14	79121	2070653	13	13
10_22027_1_37	81643	2087720	13	12
601_6999_4_13	88273	2031867	5	5
189_12291_3_19	99483	2050252	7	7
223_9789_2_42	94639	2081205	5	5
228_15531_2_51	69703	2041894	3	3
57_15873_1_12	70873	2002567	3	3
331_14410_7_57	63292	2101436	5	5
101_16288_6_5	70271	2007091	6	6
209_17138_5_38	94123	2111254	13	13
607_6649_7_17	116754	2071944	10	10
545_19084_7_79	81193	2085822	1	1
483_16288_4_80	96890	2035205	8	8
508_17138_5_35	95754	2190082	5	4
396_22841_1_177	64039	2092550	13	13
375_16288_6_40	106903	2013209	10	10
617_6972_4_10	83069	1999852	18	18
266_11511_8_86	78540	1979915	8	8
409_10395_5_40	74381	2078467	10	10
614_6840_3_21	137091	2050115	9	9
313_23164_8_79	65666	2107687	9	9
39_10071_4_9	67099	2040372	9	8
481_16288_4_44	78238	1960943	2	2
273_11860_7_5	79923	2022964	7	7
533_18090_2_100	88009	2124061	5	5
19_7553_4_32	79773	2040242	6	6
320_7011_3_14	87533	2104369	9	8
510_17138_5_48	98812	2122668	13	13
305_17150_5_58	79938	2123276	7	7
435_14410_7_41	72591	2079873	4	4
110_6805_3_7	72619	2055747	6	6
289_21999_7_133	92095	2185696	2	2
594_11861_1_47	79229	2088205	4	4
468_15841_5_8	62613	2042233	4	4
283_6805_2_21	99364	2106555	10	9
302_15531_7_1	79226	2076094	7	7
619_6486_8_9	79832	2084139	3	3
222_6631_3_23	86523	2039272	5	5
492_16288_7_55	86203	2054389	3	3
96_15531_5_92	87526	1978311	10	8
126_17059_7_71	67205	2067940	6	6
80_15873_2_42	81039	2078668	6	6
256_14520_4_44	54738	2012133	2	2
543_19084_7_36	100582	2168155	11	11
156_22841_2_119	82020	2041584	7	7
63_6680_6_14	93512	2092859	7	5
201_17870_7_93	99403	2046430	8	8
163_15378_3_73	87033	2061301	7	7
427_13414_2_70	88942	2004990	7	7
346_7011_3_17	69899	2012900	7	7
360_14520_6_17	57466	2105241	3	2
159_14410_8_42	95487	2145111	13	13
370_15608_3_30	116828	2101759	11	11
31_10071_4_11	82886	2053009	6	6
513_17150_4_72	87762	2191270	7	7
605_6631_3_9	99604	2130352	4	4
108_14410_7_30	104641	2035659	5	5
432_14257_1_50	105352	2079731	12	12
602_6259_5_19	69361	2029649	11	11
115_12291_3_35	87418	2137178	7	7
88_14520_5_11	89363	2049431	10	10
71_16453_2_30	86424	2083976	10	9
530_18090_1_68	81243	2147427	5	5
251_12290_3_24	94092	2097714	15	15
36_21903_8_179	66839	2097175	6	5
87_6753_4_20	114047	2071120	13	13
138_7011_3_5	78033	2102948	4	4
145_15841_3_56	74444	2054694	7	7
193_14410_5_66	88487	2108517	11	7
459_14936_4_74	108835	2041837	17	17
478_16288_3_64	94563	2097339	13	13
499_16288_8_29	111758	2004348	15	15
569_21053_8_162	82231	2191184	10	10
53_11791_1_59	104004	2117350	14	14
465_15608_4_9	90132	2138601	5	5
511_17138_5_49	113315	2071845	15	15
174_7054_5_2	73172	2063757	8	8
353_12378_2_64	73869	2105403	8	8
411_10395_5_55	86669	2086827	13	12
202_9789_5_86	92673	2056414	3	3
133_13470_1_77	95878	2158164	7	7
157_21903_8_278	73997	2076688	4	4
21_13470_1_90	115784	2142270	9	9
242_14913_3_66	87965	2089380	11	11
570_21053_8_172	85185	2085430	2	2
143_17870_7_161	72975	2105074	16	15
128_6664_1_6	81891	2056679	11	8
246_15731_8_36	96354	2143373	5	5
498_16288_8_25	84311	2012559	10	10
247_16288_3_59	97490	2067411	24	24
2_13414_8_47	85838	2008054	6	6
135_19084_8_163	77500	2049322	8	8
89_15608_3_14	70553	2061330	6	6
155_14555_3_8	73681	2024268	6	6
50_11860_8_54	66978	2065903	2	2
32_11860_7_64	85854	1997948	11	11
18_11861_5_40	72140	2060334	6	6
559_20925_3_2	111726	2224598	4	4
255_17150_4_25	103106	2141187	7	7
416_12291_1_71	73051	2046663	8	8
76_19341_2_145	98386	2176671	9	9
303_16288_8_8	95205	2061298	6	6
210_15995_1_7	83319	2118344	2	2
214_6641_6_17	106439	2094650	19	19
73_6631_4_21	71362	1961529	4	4
238_14913_3_38	338385	2061454	59	59
211_17059_6_93	83741	2097298	23	22
248_6259_5_7	70810	2148269	3	3
130_6736_6_17	107782	2084749	7	7
590_22695_3_204	62399	2021332	1	1
463_15531_6_81	74414	2080410	12	12
348_11511_8_94	65491	2089383	6	6
12_10071_4_16	86677	1979207	8	7
554_19341_3_55	81450	2175581	5	5
117_14520_4_68	88442	2069005	6	4
25_13415_6_52	101323	2073432	8	8
343_22114_6_37	107848	2134689	9	9
587_23164_8_130	64545	2016145	7	7
285_16399_6_42	80283	2189609	8	8
154_6680_4_17	78750	2017723	2	2
47_19341_2_86	94592	2198575	4	3
516_17428_8_149	78555	2084863	2	2
318_6680_8_5	90053	2024005	8	8
175_11791_1_6	57294	2059587	3	3
341_21127_2_44	73816	2248681	3	3
337_16288_7_13	88265	2137859	10	10
281_9789_4_37	66862	2078339	2	2
345_6680_7_12	90483	2068247	5	5
30_6841_7_17	98190	2043490	12	12
515_17150_6_23	83918	2178327	10	10
603_6259_5_1	168457	2125777	16	16
75_21946_6_155	77013	2059389	6	6
574_21999_7_109	68580	2143870	5	4
573_21127_2_26	79403	2087971	15	13
609_6730_7_7	96223	2067034	12	12
295_19084_7_140	84096	2076077	7	7
316_6470_6_20	79937	2072983	6	6
261_6755_2_23	99157	1999006	7	7
422_12837_2_40	93393	2054635	7	6
253_14566_4_24	82831	2016737	9	9
307_16288_6_15	94150	2105983	4	4
264_6259_5_2	111691	2109170	13	13
239_13415_8_24	94927	2087794	6	6
327_12291_1_58	74720	2093288	9	7
555_19341_3_78	85914	2115726	2	2
203_6983_4_90	74154	2022188	5	5
