scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_000154285.1_ASM15428v1_genomic	2157	655363	60	26
GCF_000020225.1_ASM2022v1_genomic	1022	2664102	35	34
GCF_016902345.1_ASM1690234v1_genomic	545	306753	13	13
GCF_002234575.2_ASM223457v2_genomic	3581	6570176	119	111
GCF_000742135.1_ASM74213v1_genomic	271103	5529453	6475	2387
GCF_003641185.1_ASM364118v1_genomic	164755	3671373	1131	888
GCF_025147485.1_ASM2514748v1_genomic	0	4629452	0	0
GCF_000160055.1_ASM16005v1_genomic	1894968	1895960	8	0
GCF_029023785.1_ASM2902378v1_genomic	2469404	2672229	11431	10302
GCF_025151215.1_ASM2515121v1_genomic	0	4377447	0	0
GCF_028539415.1_ASM2853941v1_genomic	0	5489	0	0
