scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	90546	3169492	2195	2072
GCF_000154285.1_ASM15428v1_genomic	2189567	2191053	358	258
GCF_000160055.1_ASM16005v1_genomic	7081	1895960	294	88
GCF_000020225.1_ASM2022v1_genomic	2664024	2664102	4911	4856
GCF_002234575.2_ASM223457v2_genomic	6151	6570176	119	111
GCF_003641185.1_ASM364118v1_genomic	21507	3671373	536	109
GCF_000742135.1_ASM74213v1_genomic	4084887	5529453	136624	124447
GCF_025151215.1_ASM2515121v1_genomic	0	4377447	0	0
GCF_029023785.1_ASM2902378v1_genomic	2558216	2672229	7488	2726
GCF_025147485.1_ASM2514748v1_genomic	0	4629452	0	0
GCF_028539415.1_ASM2853941v1_genomic	0	5489	0	0
