# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./gtdb_rep_references/GCF_000020225.1_ASM2022v1_genomic.fna ./gtdb_rep_references/GCF_000154285.1_ASM15428v1_genomic.fna ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna ./gtdb_rep_references/GCF_000742135.1_ASM74213v1_genomic.fna ./gtdb_rep_references/GCF_002234575.2_ASM223457v2_genomic.fna ./gtdb_rep_references/GCF_003641185.1_ASM364118v1_genomic.fna ./gtdb_rep_references/GCF_016902345.1_ASM1690234v1_genomic.fna ./gtdb_rep_references/GCF_025147485.1_ASM2514748v1_genomic.fna ./gtdb_rep_references/GCF_025151215.1_ASM2515121v1_genomic.fna ./gtdb_rep_references/GCF_028539415.1_ASM2853941v1_genomic.fna ./gtdb_rep_references/GCF_029023785.1_ASM2902378v1_genomic.fna --tran-genome ./gtdb_rep_references/GCF_000742135.1_ASM74213v1_genomic.fna -d 5 -b 10000 -n 5 -o sim_d5_ref_GCF_000742135.1_ASM74213v1_genomic --prefix sim_d5_ref_GCF_000742135.1_ASM74213v1_genomic
genome,propA,propB,distance
GCF_000020225.1_ASM2022v1_genomic,0.0,0.0,10082
GCF_000154285.1_ASM15428v1_genomic,0.0,0.0,10098
GCF_000160055.1_ASM16005v1_genomic,0.0,0.8821192329205545,10045
GCF_000742135.1_ASM74213v1_genomic,0.06944488503364564,0.00692712949009772,5
GCF_002234575.2_ASM223457v2_genomic,0.0,0.0,10105
GCF_003641185.1_ASM364118v1_genomic,0.02093768581837625,0.0,10090
GCF_016902345.1_ASM1690234v1_genomic,0.0,0.0,9881
GCF_025147485.1_ASM2514748v1_genomic,0.0,0.11095363758934779,10183
GCF_025151215.1_ASM2515121v1_genomic,0.0,0.0,10036
GCF_028539415.1_ASM2853941v1_genomic,0.14740063554430285,0.0,9998
GCF_029023785.1_ASM2902378v1_genomic,0.7622167936036752,0.0,9980
