# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./gtdb_rep_references/GCF_000020225.1_ASM2022v1_genomic.fna ./gtdb_rep_references/GCF_000154285.1_ASM15428v1_genomic.fna ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna ./gtdb_rep_references/GCF_000742135.1_ASM74213v1_genomic.fna ./gtdb_rep_references/GCF_002234575.2_ASM223457v2_genomic.fna ./gtdb_rep_references/GCF_003641185.1_ASM364118v1_genomic.fna ./gtdb_rep_references/GCF_016902345.1_ASM1690234v1_genomic.fna ./gtdb_rep_references/GCF_025147485.1_ASM2514748v1_genomic.fna ./gtdb_rep_references/GCF_025151215.1_ASM2515121v1_genomic.fna ./gtdb_rep_references/GCF_028539415.1_ASM2853941v1_genomic.fna ./gtdb_rep_references/GCF_029023785.1_ASM2902378v1_genomic.fna --tran-genome ./gtdb_rep_references/GCF_025151215.1_ASM2515121v1_genomic.fna -d 50 -b 10000 -n 5 -o sim_d50_ref_GCF_025151215.1_ASM2515121v1_genomic --prefix sim_d50_ref_GCF_025151215.1_ASM2515121v1_genomic
genome,propA,propB,distance
GCF_000020225.1_ASM2022v1_genomic,0.0,0.0,10015
GCF_000154285.1_ASM15428v1_genomic,0.30326145193044735,0.0,10052
GCF_000160055.1_ASM16005v1_genomic,0.0,0.0,10114
GCF_000742135.1_ASM74213v1_genomic,0.18076711121700892,0.0,10002
GCF_002234575.2_ASM223457v2_genomic,0.15119967708603022,0.0,10066
GCF_003641185.1_ASM364118v1_genomic,0.0,0.22905313300457647,9964
GCF_016902345.1_ASM1690234v1_genomic,0.0,0.0,10083
GCF_025147485.1_ASM2514748v1_genomic,0.0,0.0,9981
GCF_025151215.1_ASM2515121v1_genomic,0.2976255805565552,0.4017829263133417,50
GCF_028539415.1_ASM2853941v1_genomic,0.0,0.0,9841
GCF_029023785.1_ASM2902378v1_genomic,0.06714617920995833,0.36916394068208186,10021
