# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./gtdb_rep_references/GCF_000020225.1_ASM2022v1_genomic.fna ./gtdb_rep_references/GCF_000154285.1_ASM15428v1_genomic.fna ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna ./gtdb_rep_references/GCF_000742135.1_ASM74213v1_genomic.fna ./gtdb_rep_references/GCF_002234575.2_ASM223457v2_genomic.fna ./gtdb_rep_references/GCF_003641185.1_ASM364118v1_genomic.fna ./gtdb_rep_references/GCF_016902345.1_ASM1690234v1_genomic.fna ./gtdb_rep_references/GCF_025147485.1_ASM2514748v1_genomic.fna ./gtdb_rep_references/GCF_025151215.1_ASM2515121v1_genomic.fna ./gtdb_rep_references/GCF_028539415.1_ASM2853941v1_genomic.fna ./gtdb_rep_references/GCF_029023785.1_ASM2902378v1_genomic.fna --tran-genome ./gtdb_rep_references/GCF_002234575.2_ASM223457v2_genomic.fna -d 50 -b 10000 -n 5 -o sim_d50_ref_GCF_002234575.2_ASM223457v2_genomic --prefix sim_d50_ref_GCF_002234575.2_ASM223457v2_genomic
genome,propA,propB,distance
GCF_000020225.1_ASM2022v1_genomic,0.0,0.0,9923
GCF_000154285.1_ASM15428v1_genomic,0.0,0.0,9791
GCF_000160055.1_ASM16005v1_genomic,0.0,0.13025356968477889,10041
GCF_000742135.1_ASM74213v1_genomic,0.5444723703087554,0.0,10189
GCF_002234575.2_ASM223457v2_genomic,0.32010209525079153,0.15123649914503537,50
GCF_003641185.1_ASM364118v1_genomic,0.13542553444045313,0.0,9953
GCF_016902345.1_ASM1690234v1_genomic,0.0,0.1652607258795219,10005
GCF_025147485.1_ASM2514748v1_genomic,0.0,0.0,10011
GCF_025151215.1_ASM2515121v1_genomic,0.0,0.39428133543698884,9949
GCF_028539415.1_ASM2853941v1_genomic,0.0,0.0,10122
GCF_029023785.1_ASM2902378v1_genomic,0.0,0.15896786985367498,10109
