sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000020225.1_ASM2022v1_genomic	NC_010655.1	2664102	2621403	98.3972	2621402	100.0000	2621380	99.9992	1	0.0000	2621381	99.9992	23	0.0009	1	4.3478	0	0.0000	0	0.0000	23	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_025151215.1_ASM2515121v1_genomic	NZ_CP102286.1	4377447	4254254	97.1857	4254193	99.9986	4249442	99.8883	61	0.0014	4249503	99.8883	4812	0.1131	61	1.2677	0	0.0000	59	1.2261	4753	98.7739	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	789334	99.9452	789313	99.9973	788704	99.9228	21	0.0027	788725	99.9228	630	0.0798	21	3.3333	0	0.0000	5	0.7937	625	99.2063	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	483736	99.9568	483730	99.9988	483352	99.9219	6	0.0012	483358	99.9219	384	0.0794	6	1.5625	0	0.0000	2	0.5208	382	99.4792	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	434507	99.9738	434500	99.9984	434155	99.9206	7	0.0016	434162	99.9206	352	0.0810	7	1.9886	0	0.0000	4	1.1364	348	98.8636	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	394951	99.9226	394940	99.9972	394663	99.9299	11	0.0028	394674	99.9299	288	0.0729	11	3.8194	0	0.0000	4	1.3889	284	98.6111	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	358856	99.9340	358850	99.9983	358559	99.9189	6	0.0017	358565	99.9189	297	0.0828	6	2.0202	0	0.0000	2	0.6734	295	99.3266	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000071.1	288187	288071	99.9597	288069	99.9993	287844	99.9219	2	0.0007	287846	99.9219	227	0.0788	2	0.8811	0	0.0000	2	0.8811	225	99.1189	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000046.1	256319	256258	99.9762	256251	99.9973	256088	99.9364	7	0.0027	256095	99.9364	170	0.0663	7	4.1176	0	0.0000	2	1.1765	168	98.8235	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000064.1	233727	233486	99.8969	233482	99.9983	233308	99.9255	4	0.0017	233312	99.9255	178	0.0762	4	2.2472	0	0.0000	1	0.5618	177	99.4382	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000039.1	226615	226445	99.9250	226443	99.9991	226269	99.9232	2	0.0009	226271	99.9232	176	0.0777	2	1.1364	0	0.0000	0	0.0000	176	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000074.1	214538	214309	99.8933	214306	99.9986	214140	99.9225	3	0.0014	214143	99.9225	169	0.0789	3	1.7751	0	0.0000	1	0.5917	168	99.4083	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000048.1	207399	207219	99.9132	207215	99.9981	207055	99.9228	4	0.0019	207059	99.9228	164	0.0791	4	2.4390	0	0.0000	2	1.2195	162	98.7805	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000056.1	205670	205560	99.9465	205558	99.9990	205405	99.9256	2	0.0010	205407	99.9256	155	0.0754	2	1.2903	0	0.0000	0	0.0000	155	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000041.1	205662	205582	99.9611	205575	99.9966	205426	99.9275	7	0.0034	205433	99.9275	156	0.0759	7	4.4872	0	0.0000	2	1.2821	154	98.7179	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000038.1	197850	197770	99.9596	197768	99.9990	197627	99.9287	2	0.0010	197629	99.9287	143	0.0723	2	1.3986	0	0.0000	1	0.6993	142	99.3007	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000024.1	196450	196361	99.9547	196357	99.9980	196227	99.9338	4	0.0020	196231	99.9338	134	0.0682	4	2.9851	0	0.0000	0	0.0000	134	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000051.1	162695	162552	99.9121	162550	99.9988	162416	99.9176	2	0.0012	162418	99.9176	136	0.0837	2	1.4706	0	0.0000	1	0.7353	135	99.2647	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000023.1	155688	155565	99.9210	155563	99.9987	155470	99.9402	2	0.0013	155472	99.9402	95	0.0611	2	2.1053	0	0.0000	2	2.1053	93	97.8947	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000026.1	149142	149039	99.9309	149037	99.9987	148916	99.9188	2	0.0013	148918	99.9188	123	0.0825	2	1.6260	0	0.0000	1	0.8130	122	99.1870	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000025.1	143885	143613	99.8110	143610	99.9979	143500	99.9234	3	0.0021	143503	99.9234	113	0.0787	3	2.6549	0	0.0000	0	0.0000	113	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000029.1	137489	137350	99.8989	137348	99.9985	137264	99.9388	2	0.0015	137266	99.9388	86	0.0626	2	2.3256	0	0.0000	0	0.0000	86	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000054.1	109968	109884	99.9236	109882	99.9982	109797	99.9226	2	0.0018	109799	99.9226	87	0.0792	2	2.2989	0	0.0000	0	0.0000	87	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000022.1	108260	108184	99.9298	108184	100.0000	108101	99.9233	0	0.0000	108101	99.9233	83	0.0767	0	0.0000	0	0.0000	0	0.0000	83	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000027.1	107737	107607	99.8793	107602	99.9954	107535	99.9377	5	0.0046	107540	99.9377	72	0.0669	5	6.9444	0	0.0000	2	2.7778	70	97.2222	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000072.1	97480	97285	99.8000	97280	99.9949	97206	99.9239	5	0.0051	97211	99.9239	79	0.0812	5	6.3291	0	0.0000	3	3.7975	76	96.2025	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000060.1	79189	79116	99.9078	79115	99.9987	79068	99.9406	1	0.0013	79069	99.9406	48	0.0607	1	2.0833	0	0.0000	0	0.0000	48	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000053.1	76417	76364	99.9306	76364	100.0000	76305	99.9227	0	0.0000	76305	99.9227	59	0.0773	0	0.0000	0	0.0000	0	0.0000	59	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000049.1	72325	72240	99.8825	72240	100.0000	72187	99.9266	0	0.0000	72187	99.9266	53	0.0734	0	0.0000	0	0.0000	0	0.0000	53	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000028.1	68773	68672	99.8531	68669	99.9956	68627	99.9388	3	0.0044	68630	99.9388	45	0.0655	3	6.6667	0	0.0000	1	2.2222	44	97.7778	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000033.1	62722	62021	98.8824	62019	99.9968	61967	99.9162	2	0.0032	61969	99.9162	54	0.0871	2	3.7037	0	0.0000	1	1.8519	53	98.1481	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000020.1	61433	61352	99.8681	61350	99.9967	61307	99.9299	2	0.0033	61309	99.9299	45	0.0733	2	4.4444	0	0.0000	0	0.0000	45	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000043.1	51496	51401	99.8155	51401	100.0000	51357	99.9144	0	0.0000	51357	99.9144	44	0.0856	0	0.0000	0	0.0000	0	0.0000	44	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000018.1	50593	50441	99.6996	50441	100.0000	50401	99.9207	0	0.0000	50401	99.9207	40	0.0793	0	0.0000	0	0.0000	0	0.0000	40	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000052.1	49936	49812	99.7517	49811	99.9980	49759	99.8956	1	0.0020	49760	99.8956	53	0.1064	1	1.8868	0	0.0000	1	1.8868	52	98.1132	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000021.1	49145	49024	99.7538	49020	99.9918	48983	99.9245	4	0.0082	48987	99.9245	41	0.0836	4	9.7561	0	0.0000	0	0.0000	41	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000045.1	46813	46768	99.9039	46766	99.9957	46736	99.9359	2	0.0043	46738	99.9359	32	0.0684	2	6.2500	0	0.0000	0	0.0000	32	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000037.1	33617	33543	99.7799	33543	100.0000	33522	99.9374	0	0.0000	33522	99.9374	21	0.0626	0	0.0000	0	0.0000	0	0.0000	21	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000019.1	29863	29762	99.6618	29762	100.0000	29738	99.9194	0	0.0000	29738	99.9194	24	0.0806	0	0.0000	0	0.0000	0	0.0000	24	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000058.1	19645	19591	99.7251	19591	100.0000	19578	99.9336	0	0.0000	19578	99.9336	13	0.0664	0	0.0000	0	0.0000	0	0.0000	13	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000016.1	19205	19176	99.8490	19175	99.9948	19158	99.9113	1	0.0052	19159	99.9113	18	0.0939	1	5.5556	0	0.0000	1	5.5556	17	94.4444	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000069.1	17248	17158	99.4782	17158	100.0000	17145	99.9242	0	0.0000	17145	99.9242	13	0.0758	0	0.0000	0	0.0000	0	0.0000	13	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000017.1	12148	12034	99.0616	12034	100.0000	12029	99.9585	0	0.0000	12029	99.9585	5	0.0415	0	0.0000	0	0.0000	0	0.0000	5	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000073.1	11999	11937	99.4833	11937	100.0000	11928	99.9246	0	0.0000	11928	99.9246	9	0.0754	0	0.0000	0	0.0000	0	0.0000	9	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000010.1	8576	8540	99.5802	8540	100.0000	8532	99.9063	0	0.0000	8532	99.9063	8	0.0937	0	0.0000	0	0.0000	0	0.0000	8	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000057.1	8063	8020	99.4667	8019	99.9875	8014	99.9376	1	0.0125	8015	99.9377	6	0.0748	1	16.6667	0	0.0000	0	0.0000	6	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000011.1	7129	7044	98.8077	7044	100.0000	7038	99.9148	0	0.0000	7038	99.9148	6	0.0852	0	0.0000	0	0.0000	0	0.0000	6	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000009.1	5961	5876	98.5741	5876	100.0000	5874	99.9660	0	0.0000	5874	99.9660	2	0.0340	0	0.0000	0	0.0000	0	0.0000	2	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000055.1	5597	5507	98.3920	5506	99.9818	5502	99.9274	1	0.0182	5503	99.9274	5	0.0908	1	20.0000	0	0.0000	0	0.0000	5	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000063.1	5489	4869	88.7047	4789	98.3570	4783	99.8747	80	1.6430	4863	99.8768	86	1.7663	80	93.0233	0	0.0000	80	93.0233	6	6.9767	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000007.1	4858	4776	98.3121	4776	100.0000	4772	99.9162	0	0.0000	4772	99.9162	4	0.0838	0	0.0000	0	0.0000	0	0.0000	4	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000036.1	4335	4203	96.9550	4203	100.0000	4199	99.9048	0	0.0000	4199	99.9048	4	0.0952	0	0.0000	0	0.0000	0	0.0000	4	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000065.1	4279	4217	98.5511	4217	100.0000	4211	99.8577	0	0.0000	4211	99.8577	6	0.1423	0	0.0000	0	0.0000	0	0.0000	6	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000050.1	3921	3857	98.3678	3857	100.0000	3855	99.9481	0	0.0000	3855	99.9481	2	0.0519	0	0.0000	0	0.0000	0	0.0000	2	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000034.1	3018	2947	97.6474	2947	100.0000	2944	99.8982	0	0.0000	2944	99.8982	3	0.1018	0	0.0000	0	0.0000	0	0.0000	3	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000031.1	2992	2889	96.5575	2889	100.0000	2888	99.9654	0	0.0000	2888	99.9654	1	0.0346	0	0.0000	0	0.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000012.1	2936	2828	96.3215	2828	100.0000	2826	99.9293	0	0.0000	2826	99.9293	2	0.0707	0	0.0000	0	0.0000	0	0.0000	2	100.0000	0	0.0000	0	0.0000	1.0000
