# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./gtdb_rep_references/GCF_000020225.1_ASM2022v1_genomic.fna ./gtdb_rep_references/GCF_000154285.1_ASM15428v1_genomic.fna ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna ./gtdb_rep_references/GCF_000742135.1_ASM74213v1_genomic.fna ./gtdb_rep_references/GCF_002234575.2_ASM223457v2_genomic.fna ./gtdb_rep_references/GCF_003641185.1_ASM364118v1_genomic.fna ./gtdb_rep_references/GCF_016902345.1_ASM1690234v1_genomic.fna ./gtdb_rep_references/GCF_025147485.1_ASM2514748v1_genomic.fna ./gtdb_rep_references/GCF_025151215.1_ASM2515121v1_genomic.fna ./gtdb_rep_references/GCF_028539415.1_ASM2853941v1_genomic.fna ./gtdb_rep_references/GCF_029023785.1_ASM2902378v1_genomic.fna --tran-genome ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna -d 50 -b 10000 -n 5 -o sim_d50_ref_GCF_000160055.1_ASM16005v1_genomic --prefix sim_d50_ref_GCF_000160055.1_ASM16005v1_genomic
genome,propA,propB,distance
GCF_000020225.1_ASM2022v1_genomic,0.0,0.0,10047
GCF_000154285.1_ASM15428v1_genomic,0.0,0.0,9821
GCF_000160055.1_ASM16005v1_genomic,0.18279209137225713,0.04220145127065264,50
GCF_000742135.1_ASM74213v1_genomic,0.0,0.0,10028
GCF_002234575.2_ASM223457v2_genomic,0.0,0.0,10030
GCF_003641185.1_ASM364118v1_genomic,0.12091252637394165,0.4028171880473871,10038
GCF_016902345.1_ASM1690234v1_genomic,0.0865631773247485,0.4854162171294797,10053
GCF_025147485.1_ASM2514748v1_genomic,0.0,0.0,9976
GCF_025151215.1_ASM2515121v1_genomic,0.0,0.0,9939
GCF_028539415.1_ASM2853941v1_genomic,0.3146912628029546,0.0,10009
GCF_029023785.1_ASM2902378v1_genomic,0.2950409421260981,0.06956514355248064,10024
