# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./gtdb_rep_references/GCF_000020225.1_ASM2022v1_genomic.fna ./gtdb_rep_references/GCF_000154285.1_ASM15428v1_genomic.fna ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna ./gtdb_rep_references/GCF_000742135.1_ASM74213v1_genomic.fna ./gtdb_rep_references/GCF_002234575.2_ASM223457v2_genomic.fna ./gtdb_rep_references/GCF_003641185.1_ASM364118v1_genomic.fna ./gtdb_rep_references/GCF_016902345.1_ASM1690234v1_genomic.fna ./gtdb_rep_references/GCF_025147485.1_ASM2514748v1_genomic.fna ./gtdb_rep_references/GCF_025151215.1_ASM2515121v1_genomic.fna ./gtdb_rep_references/GCF_028539415.1_ASM2853941v1_genomic.fna ./gtdb_rep_references/GCF_029023785.1_ASM2902378v1_genomic.fna --tran-genome ./gtdb_rep_references/GCF_028539415.1_ASM2853941v1_genomic.fna -d 5 -b 10000 -n 5 -o sim_d5_ref_GCF_028539415.1_ASM2853941v1_genomic --prefix sim_d5_ref_GCF_028539415.1_ASM2853941v1_genomic
genome,propA,propB,distance
GCF_000020225.1_ASM2022v1_genomic,0.0,0.0,10013
GCF_000154285.1_ASM15428v1_genomic,0.0,0.0,9841
GCF_000160055.1_ASM16005v1_genomic,0.0,0.0,10038
GCF_000742135.1_ASM74213v1_genomic,0.0,0.1649163292079529,9983
GCF_002234575.2_ASM223457v2_genomic,0.0,0.0,10045
GCF_003641185.1_ASM364118v1_genomic,0.29349619593598547,0.0,10064
GCF_016902345.1_ASM1690234v1_genomic,0.0,0.0,10126
GCF_025147485.1_ASM2514748v1_genomic,0.0,0.0,10010
GCF_025151215.1_ASM2515121v1_genomic,0.0,0.05720454648824083,10064
GCF_028539415.1_ASM2853941v1_genomic,0.3389840675650805,0.09607526522838826,5
GCF_029023785.1_ASM2902378v1_genomic,0.36751973649893394,0.681803859075418,10023
