sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000001.1	302259	302241	99.9940	302241	100.0000	301859	99.8736	0	0.0000	301859	99.8736	382	0.1264	0	0.0000	0	0.0000	0	0.0000	382	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000002.1	198148	198135	99.9934	198135	100.0000	197876	99.8693	0	0.0000	197876	99.8693	259	0.1307	0	0.0000	0	0.0000	0	0.0000	259	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000003.1	195925	195915	99.9949	195915	100.0000	195640	99.8596	0	0.0000	195640	99.8596	275	0.1404	0	0.0000	0	0.0000	0	0.0000	275	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000004.1	151853	151843	99.9934	151843	100.0000	151640	99.8663	0	0.0000	151640	99.8663	203	0.1337	0	0.0000	0	0.0000	0	0.0000	203	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000005.1	145870	145855	99.9897	145855	100.0000	145669	99.8725	0	0.0000	145669	99.8725	186	0.1275	0	0.0000	0	0.0000	0	0.0000	186	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000006.1	138137	138118	99.9862	138118	100.0000	137943	99.8733	0	0.0000	137943	99.8733	175	0.1267	0	0.0000	0	0.0000	0	0.0000	175	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000007.1	99280	99266	99.9859	99266	100.0000	99133	99.8660	0	0.0000	99133	99.8660	133	0.1340	0	0.0000	0	0.0000	0	0.0000	133	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000008.1	97832	97826	99.9939	97826	100.0000	97701	99.8722	0	0.0000	97701	99.8722	125	0.1278	0	0.0000	0	0.0000	0	0.0000	125	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000009.1	87424	87415	99.9897	87415	100.0000	87311	99.8810	0	0.0000	87311	99.8810	104	0.1190	0	0.0000	0	0.0000	0	0.0000	104	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_016902345.1_ASM1690234v1_genomic	NZ_JACJLR010000010.1	85238	85223	99.9824	85223	100.0000	85111	99.8686	0	0.0000	85111	99.8686	112	0.1314	0	0.0000	0	0.0000	0	0.0000	112	100.0000	0	0.0000	0	0.0000	1.0000
