sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483477.1	453733	442596	97.5455	442595	99.9998	442595	100.0000	1	0.0002	442596	100.0000	1	0.0002	1	100.0000	0	0.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483474.1	365126	357067	97.7928	357067	100.0000	357066	99.9997	0	0.0000	357066	99.9997	1	0.0003	0	0.0000	0	0.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483475.1	291535	287625	98.6588	287625	100.0000	287625	100.0000	0	0.0000	287625	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483478.1	278946	263407	94.4294	263379	99.9894	263379	100.0000	28	0.0106	263407	100.0000	28	0.0106	28	100.0000	0	0.0000	28	100.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483473.1	200149	185451	92.6565	185419	99.9827	185419	100.0000	32	0.0173	185451	100.0000	32	0.0173	32	100.0000	0	0.0000	6	18.7500	26	81.2500	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483476.1	180925	178427	98.6193	178427	100.0000	178427	100.0000	0	0.0000	178427	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483460.1	107844	105709	98.0203	105689	99.9811	105689	100.0000	20	0.0189	105709	100.0000	20	0.0189	20	100.0000	0	0.0000	20	100.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483470.1	84800	78395	92.4469	78395	100.0000	78395	100.0000	0	0.0000	78395	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483463.1	60196	50471	83.8444	50471	100.0000	50471	100.0000	0	0.0000	50471	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483462.1	58373	50636	86.7456	50580	99.8894	50580	100.0000	56	0.1106	50636	100.0000	56	0.1106	56	100.0000	0	0.0000	56	100.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483467.1	44434	44405	99.9347	44404	99.9977	44404	100.0000	1	0.0023	44405	100.0000	1	0.0023	1	100.0000	0	0.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483466.1	36468	36444	99.9342	36444	100.0000	36444	100.0000	0	0.0000	36444	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483468.1	8857	8819	99.5710	8819	100.0000	8819	100.0000	0	0.0000	8819	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483471.1	6434	760	11.8122	760	100.0000	760	100.0000	0	0.0000	760	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483472.1	5239	5209	99.4274	5209	100.0000	5209	100.0000	0	0.0000	5209	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483464.1	2214	912	41.1924	912	100.0000	912	100.0000	0	0.0000	912	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483465.1	2208	2190	99.1848	2190	100.0000	2190	100.0000	0	0.0000	2190	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483469.1	2091	2072	99.0913	2072	100.0000	2072	100.0000	0	0.0000	2072	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483461.1	1481	831	56.1107	829	99.7593	829	100.0000	2	0.2407	831	100.0000	2	0.2407	2	100.0000	0	0.0000	0	0.0000	2	100.0000	0	0.0000	0	0.0000	1.0000
