# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./gtdb_rep_references/GCF_000020225.1_ASM2022v1_genomic.fna ./gtdb_rep_references/GCF_000154285.1_ASM15428v1_genomic.fna ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna ./gtdb_rep_references/GCF_000742135.1_ASM74213v1_genomic.fna ./gtdb_rep_references/GCF_002234575.2_ASM223457v2_genomic.fna ./gtdb_rep_references/GCF_003641185.1_ASM364118v1_genomic.fna ./gtdb_rep_references/GCF_016902345.1_ASM1690234v1_genomic.fna ./gtdb_rep_references/GCF_025147485.1_ASM2514748v1_genomic.fna ./gtdb_rep_references/GCF_025151215.1_ASM2515121v1_genomic.fna ./gtdb_rep_references/GCF_028539415.1_ASM2853941v1_genomic.fna ./gtdb_rep_references/GCF_029023785.1_ASM2902378v1_genomic.fna --tran-genome ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna -d 500 -b 10000 -n 5 -o sim_d500_ref_GCF_000160055.1_ASM16005v1_genomic --prefix sim_d500_ref_GCF_000160055.1_ASM16005v1_genomic
genome,propA,propB,distance
GCF_000020225.1_ASM2022v1_genomic,0.3743983539570911,0.0,9917
GCF_000154285.1_ASM15428v1_genomic,0.0,0.0,9859
GCF_000160055.1_ASM16005v1_genomic,0.059907924986746464,0.029879846872287126,500
GCF_000742135.1_ASM74213v1_genomic,0.0,0.14095011241480973,10177
GCF_002234575.2_ASM223457v2_genomic,0.3581910530968384,0.0,10026
GCF_003641185.1_ASM364118v1_genomic,0.04199455863517672,0.0,9932
GCF_016902345.1_ASM1690234v1_genomic,0.14632375361503772,0.36953617465691424,9958
GCF_025147485.1_ASM2514748v1_genomic,0.0,0.23013105490496416,10013
GCF_025151215.1_ASM2515121v1_genomic,0.0,0.18858816660934125,10125
GCF_028539415.1_ASM2853941v1_genomic,0.019184355709109535,0.04091464454168342,10093
GCF_029023785.1_ASM2902378v1_genomic,0.0,0.0,10051
