# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./gtdb_rep_references/GCF_000020225.1_ASM2022v1_genomic.fna ./gtdb_rep_references/GCF_000154285.1_ASM15428v1_genomic.fna ./gtdb_rep_references/GCF_000160055.1_ASM16005v1_genomic.fna ./gtdb_rep_references/GCF_000742135.1_ASM74213v1_genomic.fna ./gtdb_rep_references/GCF_002234575.2_ASM223457v2_genomic.fna ./gtdb_rep_references/GCF_003641185.1_ASM364118v1_genomic.fna ./gtdb_rep_references/GCF_016902345.1_ASM1690234v1_genomic.fna ./gtdb_rep_references/GCF_025147485.1_ASM2514748v1_genomic.fna ./gtdb_rep_references/GCF_025151215.1_ASM2515121v1_genomic.fna ./gtdb_rep_references/GCF_028539415.1_ASM2853941v1_genomic.fna ./gtdb_rep_references/GCF_029023785.1_ASM2902378v1_genomic.fna --tran-genome ./gtdb_rep_references/GCF_000020225.1_ASM2022v1_genomic.fna -d 500 -b 10000 -n 5 -o sim_d500_ref_GCF_000020225.1_ASM2022v1_genomic --prefix sim_d500_ref_GCF_000020225.1_ASM2022v1_genomic
genome,propA,propB,distance
GCF_000020225.1_ASM2022v1_genomic,0.032368535763168546,0.03627118110875489,500
GCF_000154285.1_ASM15428v1_genomic,0.0,0.0,10118
GCF_000160055.1_ASM16005v1_genomic,0.0,0.0,9884
GCF_000742135.1_ASM74213v1_genomic,0.23454809488619088,0.5375044427197936,10051
GCF_002234575.2_ASM223457v2_genomic,0.0,0.4262243761714514,10140
GCF_003641185.1_ASM364118v1_genomic,0.0,0.0,9975
GCF_016902345.1_ASM1690234v1_genomic,0.35269716689902464,0.0,10006
GCF_025147485.1_ASM2514748v1_genomic,0.0,0.0,9980
GCF_025151215.1_ASM2515121v1_genomic,0.0,0.0,9923
GCF_028539415.1_ASM2853941v1_genomic,0.0006433424476272163,0.0,9949
GCF_029023785.1_ASM2902378v1_genomic,0.37974286000398866,0.0,9970
