sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_025147485.1_ASM2514748v1_genomic	NZ_CP102263.1	4629452	4514715	97.5216	4514715	100.0000	4514463	99.9944	0	0.0000	4514463	99.9944	252	0.0056	0	0.0000	0	0.0000	0	0.0000	252	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	789707	99.9924	789706	99.9999	789159	99.9307	1	0.0001	789160	99.9307	548	0.0694	1	0.1825	0	0.0000	0	0.0000	548	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	483887	99.9880	483886	99.9998	483540	99.9285	1	0.0002	483541	99.9285	347	0.0717	1	0.2882	0	0.0000	0	0.0000	347	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	434587	99.9922	434584	99.9993	434258	99.9250	3	0.0007	434261	99.9250	329	0.0757	3	0.9119	0	0.0000	0	0.0000	329	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	395207	99.9874	395207	100.0000	394908	99.9243	0	0.0000	394908	99.9243	299	0.0757	0	0.0000	0	0.0000	0	0.0000	299	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	359038	99.9847	359036	99.9994	358782	99.9293	2	0.0006	358784	99.9293	256	0.0713	2	0.7812	0	0.0000	1	0.3906	255	99.6094	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000071.1	288187	288114	99.9747	288113	99.9997	287924	99.9344	1	0.0003	287925	99.9344	190	0.0659	1	0.5263	0	0.0000	0	0.0000	190	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000046.1	256319	256283	99.9860	256282	99.9996	256096	99.9274	1	0.0004	256097	99.9274	187	0.0730	1	0.5348	0	0.0000	0	0.0000	187	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000064.1	233727	233684	99.9816	233684	100.0000	233500	99.9213	0	0.0000	233500	99.9213	184	0.0787	0	0.0000	0	0.0000	0	0.0000	184	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000039.1	226615	226547	99.9700	226547	100.0000	226362	99.9183	0	0.0000	226362	99.9183	185	0.0817	0	0.0000	0	0.0000	0	0.0000	185	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000074.1	214538	214483	99.9744	214483	100.0000	214328	99.9277	0	0.0000	214328	99.9277	155	0.0723	0	0.0000	0	0.0000	0	0.0000	155	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000048.1	207399	207320	99.9619	207320	100.0000	207173	99.9291	0	0.0000	207173	99.9291	147	0.0709	0	0.0000	0	0.0000	0	0.0000	147	100.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000056.1	205670	205643	99.9869	205643	100.0000	205504	99.9324	0	0.0000	205504	99.9324	139	0.0676	0	0.0000	0	0.0000	0	0.0000	139	100.0000	0	0.0000	0	0.0000	1.0000
