sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483477.1	453733	400021	88.1622	399976	99.9888	399040	99.7660	45	0.0112	399085	99.7660	3956	0.9889	3020	76.3397	2995	75.7078	31	0.7836	928	23.4580	22054	100.0000	21828	100.0000	0.9791
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483474.1	365126	293621	80.4163	293450	99.9418	292831	99.7891	171	0.0582	293001	99.7888	4317	1.4703	3697	85.6382	3662	84.8274	13	0.3011	629	14.5703	47920	100.0000	48190	100.0000	0.9991
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483475.1	291535	247305	84.8286	247258	99.9810	246684	99.7679	47	0.0190	246731	99.7679	2276	0.9203	1702	74.7803	1663	73.0668	11	0.4833	593	26.0545	36156	100.0000	36198	100.0000	0.9998
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483478.1	278946	250043	89.6385	249984	99.9764	249411	99.7708	59	0.0236	249470	99.7708	2823	1.1290	2250	79.7024	2198	77.8604	35	1.2398	574	20.3330	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483473.1	200149	153231	76.5585	153169	99.9595	152856	99.7957	62	0.0405	152918	99.7957	1951	1.2732	1638	83.9569	1609	82.4705	3	0.1538	331	16.9657	0	0.0000	38965	0.0000	0.8053
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483476.1	180925	166332	91.9342	166299	99.9802	165933	99.7799	33	0.0198	165966	99.7800	2951	1.7742	2585	87.5974	2557	86.6486	13	0.4405	366	12.4026	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483460.1	107844	77285	71.6637	77268	99.9780	77101	99.7839	17	0.0220	77118	99.7839	924	1.1956	757	81.9264	753	81.4935	1	0.1082	167	18.0736	8800	100.0000	25174	100.0000	0.8275
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483470.1	84800	77758	91.6958	77755	99.9961	77586	99.7827	3	0.0039	77589	99.7827	765	0.9838	596	77.9085	594	77.6471	2	0.2614	169	22.0915	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483463.1	60196	43101	71.6011	43098	99.9930	42995	99.7610	3	0.0070	42998	99.7610	416	0.9652	313	75.2404	311	74.7596	0	0.0000	103	24.7596	16911	100.0000	16913	100.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483462.1	58373	37386	64.0467	37384	99.9947	37298	99.7700	2	0.0053	37300	99.7700	399	1.0672	313	78.4461	312	78.1955	2	0.5013	86	21.5539	7785	100.0000	20223	38.5156	0.7541
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483467.1	44434	43803	98.5799	43798	99.9886	43707	99.7922	5	0.0114	43712	99.7923	386	0.8812	295	76.4249	293	75.9067	3	0.7772	91	23.5751	0	0.0000	0	0.0000	1.0000
