# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna -d 500 -b 10000 -n 5 -o ./sim_97/sim_d500_ref_GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19 --prefix sim_d500_ref_GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.5236626522557896,0.0,9982
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.0,0.0,9769
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.04401779591499108,0.0349837325845014,500
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.0,10064
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.0,0.6429276620391654,9984
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.1667450150786005,0.09209643571863527,9983
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.049205964035810026,0.0,9729
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.12345261826341826,0.0,9974
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.09291595445139061,0.22999216965769786,10061
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.0,0.0,10164
