scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	9322	4592426	239	184
GCF_016902345.1_ASM1690234v1_genomic	669	306978	22	18
GCF_000154285.1_ASM15428v1_genomic	2757	691831	35	7
GCF_000160055.1_ASM16005v1_genomic	7104	1895960	316	88
GCF_002234575.2_ASM223457v2_genomic	4353	6570176	124	111
GCF_000742135.1_ASM74213v1_genomic	271168	5529453	6464	2385
GCF_000020225.1_ASM2022v1_genomic	1755403	2664102	11893	11801
GCF_003641185.1_ASM364118v1_genomic	22273	3671373	564	119
GCF_029023785.1_ASM2902378v1_genomic	24013	2672229	381	32
GCF_025151215.1_ASM2515121v1_genomic	58034	4377447	404	384
GCF_025147485.1_ASM2514748v1_genomic	2544770	4629452	17991	17560
