scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	5403	397001	56	51
GCF_028539415.1_ASM2853941v1_genomic	3504	2790727	157	150
GCF_000154285.1_ASM15428v1_genomic	12336	1757187	254	179
GCF_000020225.1_ASM2022v1_genomic	1022	2664102	39	27
GCF_003641185.1_ASM364118v1_genomic	22415	3671373	500	112
GCF_000742135.1_ASM74213v1_genomic	3648749	5529453	68756	58648
GCF_025147485.1_ASM2514748v1_genomic	4546	4629452	216	202
GCF_025151215.1_ASM2515121v1_genomic	4370	4377447	91	85
GCF_029023785.1_ASM2902378v1_genomic	1802278	2672229	7245	513
GCF_000160055.1_ASM16005v1_genomic	485661	1895960	8585	8113
GCF_002234575.2_ASM223457v2_genomic	4633339	6570176	12992	11422
