sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_025147485.1_ASM2514748v1_genomic	NZ_CP102263.1	4629452	3562849	76.9605	3561322	99.9571	3557607	99.8957	1527	0.0429	3559130	99.8956	52162	1.4641	48443	92.8703	47698	91.4420	419	0.8033	3811	7.3061	678772	100.0000	712948	94.8609	0.9865
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	609703	77.2004	609637	99.9892	609633	99.9993	66	0.0108	609699	99.9993	6724	1.1028	6720	99.9405	6677	99.3010	22	0.3272	9	0.1338	139128	100.0000	139120	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	441209	91.1692	441033	99.9601	441024	99.9980	176	0.0399	441200	99.9980	7543	1.7096	7534	99.8807	7461	98.9129	20	0.2651	44	0.5833	20822	72.0392	15008	100.0000	0.9875
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	303010	69.7182	302842	99.9446	302838	99.9987	168	0.0554	303006	99.9987	4402	1.4528	4398	99.9091	4275	97.1149	9	0.2045	87	1.9764	95220	100.0000	95241	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	302222	76.4621	301762	99.8478	301760	99.9993	460	0.1522	302220	99.9993	5440	1.8000	5438	99.9632	5184	95.2941	217	3.9890	7	0.1287	71384	100.0000	71388	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	210235	58.5461	210181	99.9743	210178	99.9986	54	0.0257	210232	99.9986	2372	1.1283	2369	99.8735	2342	98.7352	10	0.4216	3	0.1265	145145	100.0000	145167	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000071.1	288187	212542	73.7514	212153	99.8170	212151	99.9991	389	0.1830	212540	99.9991	2915	1.3715	2913	99.9314	2700	92.6244	194	6.6552	5	0.1715	64240	100.0000	64266	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000046.1	256319	185811	72.4921	185774	99.9801	185773	99.9995	37	0.0199	185810	99.9995	2831	1.5236	2830	99.9647	2811	99.2935	6	0.2119	10	0.3532	50993	100.0000	51017	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000064.1	233727	207383	88.7287	207296	99.9580	207296	100.0000	87	0.0420	207383	100.0000	2674	1.2894	2674	100.0000	2639	98.6911	6	0.2244	4	0.1496	15088	100.0000	15106	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000039.1	226615	179721	79.3068	179681	99.9777	179679	99.9989	40	0.0223	179719	99.9989	2279	1.2681	2277	99.9122	2265	99.3857	3	0.1316	5	0.2194	33985	100.0000	34007	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000074.1	214538	194879	90.8366	194847	99.9836	194847	100.0000	32	0.0164	194879	100.0000	2155	1.1058	2155	100.0000	2147	99.6288	2	0.0928	0	0.0000	14165	100.0000	14172	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000048.1	207399	169822	81.8818	169765	99.9664	169765	100.0000	57	0.0336	169822	100.0000	2264	1.3332	2264	100.0000	2249	99.3375	3	0.1325	0	0.0000	28310	100.0000	28298	100.0000	0.9997
