# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna -d 50 -b 10000 -n 5 -o ./sim_97/sim_d50_ref_GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57 --prefix sim_d50_ref_GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.0,0.0,9989
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.0,0.0,9927
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.5459307768130421,0.0,10010
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.0,10144
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.0,0.6014217106403635,10086
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.0,0.0,9790
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.0,0.011196673246701662,9787
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.1478037627010258,0.0,10146
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.03215474766997642,0.38738161611293465,50
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.2741107128159557,0.0,9970
