sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046818.1	5284261	4265726	80.7251	4161124	97.5479	4160792	99.9920	104602	2.4521	4265388	99.9921	236353	5.5407	236015	99.8570	137117	58.0136	3130	1.3243	78910	33.3865	530254	76.3010	311815	93.2720	0.9473
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046819.1	106842	415	0.3884	404	97.3494	395	97.7723	11	2.6506	404	97.3494	42	10.1205	31	73.8095	22	52.3810	16	38.0952	4	9.5238	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046820.1	95930	2599	2.7093	2585	99.4613	2579	99.7679	14	0.5387	2593	99.7691	212	8.1570	206	97.1698	192	90.5660	5	2.3585	7	3.3019	0	0.0000	13231	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046821.1	42420	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046822.1	16331	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	16331	100.0000	16331	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	609037	77.1160	608952	99.9860	608504	99.9264	85	0.0140	608589	99.9264	7117	1.1686	6669	93.7052	6607	92.8341	46	0.6463	453	6.3650	144668	100.0000	144661	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	441337	91.1957	441145	99.9565	440832	99.9290	192	0.0435	441024	99.9291	7842	1.7769	7529	96.0087	7449	94.9885	13	0.1658	333	4.2464	14998	100.0000	14995	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	305642	70.3238	305575	99.9781	305326	99.9185	67	0.0219	305393	99.9185	4619	1.5112	4370	94.6092	4349	94.1546	9	0.1948	252	5.4557	95235	100.0000	95242	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	301144	76.1894	300698	99.8519	300489	99.9305	446	0.1481	300935	99.9306	5571	1.8499	5362	96.2484	4977	89.3376	333	5.9774	213	3.8234	71389	100.0000	71399	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	210153	58.5233	210106	99.9776	209936	99.9191	47	0.0224	209983	99.9191	2548	1.2124	2378	93.3281	2354	92.3862	4	0.1570	175	6.8681	145127	100.0000	145102	100.0000	0.9998
