scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	1537	319844	14	14
GCF_028539415.1_ASM2853941v1_genomic	2687	2226876	115	8
GCF_000154285.1_ASM15428v1_genomic	2313	763207	60	26
GCF_000020225.1_ASM2022v1_genomic	56	2664102	2	2
GCF_029023785.1_ASM2902378v1_genomic	23478	2672229	346	25
GCF_000160055.1_ASM16005v1_genomic	7081	1895960	294	88
GCF_003641185.1_ASM364118v1_genomic	21454	3671373	533	108
GCF_000742135.1_ASM74213v1_genomic	271077	5529453	6476	2387
GCF_002234575.2_ASM223457v2_genomic	4719110	6570176	13700	3310
GCF_025151215.1_ASM2515121v1_genomic	3490893	4377447	4576	4443
GCF_025147485.1_ASM2514748v1_genomic	52063	4629452	135	109
