# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna -d 50 -b 10000 -n 5 -o ./sim_97/sim_d50_ref_GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73 --prefix sim_d50_ref_GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.0,0.0,10115
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.1413772797117198,0.23827646258697607,9996
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.2028708763261954,0.0,9796
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.18140973276595804,0.01966773709282064,50
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.0,0.2217427904375524,10042
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.0,0.20410123665631244,9968
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.0,0.0,9859
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.0,0.0,9718
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.0,0.3162117732263385,9956
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.47434211119612685,0.0,9857
