scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	2005	468401	25	19
GCF_000154285.1_ASM15428v1_genomic	10204	1757187	329	249
GCF_000020225.1_ASM2022v1_genomic	147	2664102	6	4
GCF_000160055.1_ASM16005v1_genomic	7097	1895960	298	88
GCF_000742135.1_ASM74213v1_genomic	276219	5529453	6285	2140
GCF_003641185.1_ASM364118v1_genomic	22117	3671373	584	123
GCF_002234575.2_ASM223457v2_genomic	4711219	6570176	3728	2381
GCF_025147485.1_ASM2514748v1_genomic	0	4629452	0	0
GCF_028539415.1_ASM2853941v1_genomic	0	5489	0	0
GCF_029023785.1_ASM2902378v1_genomic	1878472	2672229	56594	55477
GCF_025151215.1_ASM2515121v1_genomic	0	4377447	0	0
