scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	699	306978	19	14
GCF_028539415.1_ASM2853941v1_genomic	5823	3738402	265	258
GCF_000154285.1_ASM15428v1_genomic	2205	655363	61	25
GCF_025151215.1_ASM2515121v1_genomic	2307	4377447	49	33
GCF_002234575.2_ASM223457v2_genomic	4031	6570176	121	111
GCF_003641185.1_ASM364118v1_genomic	3056187	3671373	2434	2110
GCF_000742135.1_ASM74213v1_genomic	271240	5529453	6465	2387
GCF_025147485.1_ASM2514748v1_genomic	3824	4629452	150	65
GCF_029023785.1_ASM2902378v1_genomic	24721	2672229	357	26
GCF_000020225.1_ASM2022v1_genomic	1712286	2664102	13141	13064
GCF_000160055.1_ASM16005v1_genomic	485181	1895960	8528	8033
