# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna -d 500 -b 10000 -n 5 -o ./sim_97/sim_d500_ref_GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73 --prefix sim_d500_ref_GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.0,0.0,9901
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.0,0.0,10152
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.0641430929897718,0.06863509489124381,10084
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.06611667937977073,0.6570826242218705,500
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.00016819035032985505,0.0,10014
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.14238369957471386,0.0,10022
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.4107601592535714,0.06386141942251829,10081
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.0,0.21042086146436745,10007
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.0,0.0,10047
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.3164281784518423,0.0,10075
