# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna -d 50 -b 10000 -n 5 -o ./sim_97/sim_d50_ref_GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81 --prefix sim_d50_ref_GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.29829158827015995,0.06080724001501173,9956
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.06685783781540994,0.5061265906899602,9984
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.0,0.0,9975
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.09189703028413498,10170
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.0,0.0,10104
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.0,0.0,10072
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.4496616925977829,0.239559566418677,9862
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.04094385696653458,0.0,10195
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.0,0.0,9988
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.14424502435011258,0.10160957259221598,50
