scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	13643	5550346	549	535
GCF_000154285.1_ASM15428v1_genomic	2157	655363	54	25
GCF_016902345.1_ASM1690234v1_genomic	545	306753	13	13
GCF_000020225.1_ASM2022v1_genomic	147	2664102	6	3
GCF_000742135.1_ASM74213v1_genomic	4039666	5529453	42317	9283
GCF_003641185.1_ASM364118v1_genomic	22151	3671373	566	125
GCF_002234575.2_ASM223457v2_genomic	3581	6570176	119	111
GCF_029023785.1_ASM2902378v1_genomic	23977	2672229	361	29
GCF_025151215.1_ASM2515121v1_genomic	75241	4377447	789	711
GCF_025147485.1_ASM2514748v1_genomic	23852	4629452	613	555
GCF_000160055.1_ASM16005v1_genomic	1560375	1895960	1790	1287
