# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna -d 50 -b 10000 -n 5 -o ./sim_97/sim_d50_ref_GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09 --prefix sim_d50_ref_GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.0,0.009013037535638865,9964
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.0,0.0,9919
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.19786903177047105,0.21581901172471438,9911
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.04907966504776065,9839
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.03405350664798817,0.0,10080
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.0,0.0,9826
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.33025725768199843,0.06833401949009663,9906
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.4378202038995423,0.23791419650692894,50
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.0,0.4198400696948607,9962
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.0,0.0,9941
