scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_000154285.1_ASM15428v1_genomic	1864006	2179988	482	409
GCF_016902345.1_ASM1690234v1_genomic	1162	455535	30	15
GCF_025151215.1_ASM2515121v1_genomic	1440	4377447	9	9
GCF_000160055.1_ASM16005v1_genomic	7511	1895960	161	26
GCF_025147485.1_ASM2514748v1_genomic	2571	4629452	110	20
GCF_003641185.1_ASM364118v1_genomic	22289	3671373	496	98
GCF_000742135.1_ASM74213v1_genomic	276719	5529453	6234	2158
GCF_000020225.1_ASM2022v1_genomic	1706851	2664102	10038	9962
GCF_028539415.1_ASM2853941v1_genomic	88	5489	0	0
GCF_002234575.2_ASM223457v2_genomic	2292088	6570176	100789	93895
GCF_029023785.1_ASM2902378v1_genomic	1864675	2672229	55189	54084
