# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna -d 500 -b 10000 -n 5 -o ./sim_97/sim_d500_ref_GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09 --prefix sim_d500_ref_GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.0,0.0,9828
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.05770583565791318,0.0,10098
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.0,0.0,9988
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.3264547887921149,0.0,9940
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.17831979550353394,0.0,9853
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.0,0.0,9948
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.0,0.0,9952
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.19217659361281764,1.0,500
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.24534298643362037,0.0,10090
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.0,0.0,9996
