scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	6560	3321392	189	145
GCF_000154285.1_ASM15428v1_genomic	2157	655363	60	26
GCF_016902345.1_ASM1690234v1_genomic	545	306753	13	13
GCF_000020225.1_ASM2022v1_genomic	56	2664102	2	2
GCF_003641185.1_ASM364118v1_genomic	21819	3671373	564	134
GCF_000742135.1_ASM74213v1_genomic	3679867	5529453	69089	58951
GCF_002234575.2_ASM223457v2_genomic	3581	6570176	119	111
GCF_029023785.1_ASM2902378v1_genomic	23998	2672229	373	85
GCF_025147485.1_ASM2514748v1_genomic	54516	4629452	536	453
GCF_000160055.1_ASM16005v1_genomic	486361	1895960	8695	8234
GCF_025151215.1_ASM2515121v1_genomic	3412842	4377447	7718	7480
