sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483477.1	453733	390696	86.1070	390642	99.9862	389814	99.7880	54	0.0138	389868	99.7881	3649	0.9340	2821	77.3089	2769	75.8838	31	0.8495	828	22.6911	22274	100.0000	30656	100.0000	0.9796
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483474.1	365126	282940	77.4911	282756	99.9350	282107	99.7705	184	0.0650	282291	99.7706	3822	1.3508	3173	83.0194	3020	79.0162	51	1.3344	734	19.2046	48488	100.0000	47879	100.0000	0.9980
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483475.1	291535	243680	83.5852	243644	99.9852	243099	99.7763	36	0.0148	243135	99.7763	2128	0.8733	1583	74.3891	1547	72.6974	7	0.3289	553	25.9868	36464	100.0000	36174	100.0000	0.9989
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483478.1	278946	242688	87.0018	242650	99.9843	242126	99.7841	38	0.0157	242164	99.7841	2512	1.0351	1988	79.1401	1950	77.6274	27	1.0748	525	20.8997	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483473.1	200149	149491	74.6899	149229	99.8247	148899	99.7789	262	0.1753	149161	99.7793	1900	1.2710	1570	82.6316	1312	69.0526	126	6.6316	344	18.1053	10918	100.0000	38947	83.2131	0.8519
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483476.1	180925	159429	88.1188	159414	99.9906	159042	99.7666	15	0.0094	159057	99.7667	2540	1.5932	2168	85.3543	2153	84.7638	6	0.2362	372	14.6457	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483460.1	107844	75169	69.7016	75154	99.9800	74985	99.7751	15	0.0200	75000	99.7752	832	1.1068	663	79.6875	659	79.2067	1	0.1202	170	20.4327	8800	100.0000	25176	100.0000	0.8275
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483470.1	84800	76948	90.7406	76945	99.9961	76750	99.7466	3	0.0039	76753	99.7466	743	0.9656	548	73.7550	545	73.3513	3	0.4038	195	26.2450	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483463.1	60196	42154	70.0279	42152	99.9953	42066	99.7960	2	0.0047	42068	99.7960	352	0.8350	266	75.5682	264	75.0000	0	0.0000	86	24.4318	16927	100.0000	16912	100.0000	0.9997
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483462.1	58373	36831	63.0960	36830	99.9973	36741	99.7583	1	0.0027	36742	99.7584	389	1.0562	300	77.1208	299	76.8638	2	0.5141	89	22.8792	7833	100.0000	20201	38.5278	0.7535
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483467.1	44434	42392	95.4044	42392	100.0000	42293	99.7665	0	0.0000	42293	99.7665	343	0.8091	244	71.1370	244	71.1370	1	0.2915	98	28.5714	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483466.1	36468	36060	98.8812	36058	99.9945	35990	99.8114	2	0.0055	35992	99.8114	230	0.6378	162	70.4348	161	70.0000	1	0.4348	68	29.5652	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483468.1	8857	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	8857	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483471.1	6434	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483472.1	5239	4660	88.9483	4658	99.9571	4645	99.7209	2	0.0429	4647	99.7210	18	0.3863	5	27.7778	3	16.6667	1	5.5556	13	72.2222	0	0.0000	0	0.0000	1.0000
