# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna -d 50 -b 10000 -n 5 -o ./sim_97/sim_d50_ref_GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19 --prefix sim_d50_ref_GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.0,0.2400761115063818,9998
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.0,0.04636830603391394,10091
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.23822587260433653,0.058767692067911374,50
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.018587624558512754,10005
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.0,0.3803967708558619,10213
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.5853658825495563,0.049390267141450596,9924
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.0,0.0,10008
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.0,0.0515628513423201,9828
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.0,0.1548503764936476,10022
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.17640824484610723,0.0,10141
