sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483477.1	453733	403023	88.8238	402963	99.9851	402913	99.9876	60	0.0149	402973	99.9876	3107	0.7709	3057	98.3907	3014	97.0068	9	0.2897	57	1.8346	16090	100.0000	21829	73.5306	0.9867
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483474.1	365126	292569	80.1282	292382	99.9361	292348	99.9884	187	0.0639	292535	99.9884	3650	1.2476	3616	99.0685	3545	97.1233	30	0.8219	48	1.3151	48213	100.0000	47879	100.0000	0.9989
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483475.1	291535	247162	84.7795	247111	99.9794	247091	99.9919	51	0.0206	247142	99.9919	1707	0.6906	1687	98.8284	1650	96.6608	19	1.1131	23	1.3474	36255	100.0000	36157	100.0000	0.9996
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483478.1	278946	249357	89.3926	249291	99.9735	249260	99.9876	66	0.0265	249326	99.9876	2255	0.9043	2224	98.6253	2159	95.7428	44	1.9512	32	1.4191	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483473.1	200149	152995	76.4406	152774	99.8556	152760	99.9908	221	0.1444	152981	99.9908	1684	1.1007	1670	99.1686	1475	87.5891	98	5.8195	17	1.0095	7703	100.0000	38943	83.2114	0.8377
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483476.1	180925	166049	91.7778	165996	99.9681	165969	99.9837	53	0.0319	166022	99.9837	2617	1.5760	2590	98.9683	2548	97.3634	22	0.8407	29	1.1081	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483460.1	107844	77108	71.4996	77089	99.9754	77084	99.9935	19	0.0246	77103	99.9935	738	0.9571	733	99.3225	727	98.5095	3	0.4065	7	0.9485	8800	100.0000	25174	100.0000	0.8275
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483470.1	84800	78010	91.9929	78006	99.9949	77995	99.9859	4	0.0051	77999	99.9859	608	0.7794	597	98.1908	593	97.5329	0	0.0000	12	1.9737	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483463.1	60196	43059	71.5313	43056	99.9930	43052	99.9907	3	0.0070	43055	99.9907	314	0.7292	310	98.7261	307	97.7707	0	0.0000	4	1.2739	16931	100.0000	16910	100.0000	0.9995
sampleA	sampleB	GCF_000154285.1_ASM15428v1_genomic	NZ_DS483462.1	58373	37242	63.8000	37241	99.9973	37237	99.9893	1	0.0027	37238	99.9893	305	0.8190	301	98.6885	301	98.6885	0	0.0000	4	1.3115	7807	100.0000	20197	38.5255	0.7541
