scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	2869	2289598	10	10
GCF_000154285.1_ASM15428v1_genomic	2157	763207	56	26
GCF_016902345.1_ASM1690234v1_genomic	545	306753	13	13
GCF_000020225.1_ASM2022v1_genomic	56	2664102	2	2
GCF_029023785.1_ASM2902378v1_genomic	23478	2672229	347	25
GCF_000742135.1_ASM74213v1_genomic	3957785	5529453	34519	10531
GCF_003641185.1_ASM364118v1_genomic	21463	3671373	535	109
GCF_002234575.2_ASM223457v2_genomic	2275368	6570176	99322	92571
GCF_025151215.1_ASM2515121v1_genomic	3508876	4377447	1749	1247
GCF_000160055.1_ASM16005v1_genomic	482778	1895960	8125	7645
GCF_025147485.1_ASM2514748v1_genomic	53370	4629452	391	59
