scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	5142108	6775363	1033	879
GCF_016902345.1_ASM1690234v1_genomic	4220	455310	18	17
GCF_000154285.1_ASM15428v1_genomic	13170	1757187	297	233
GCF_000020225.1_ASM2022v1_genomic	265	2664102	7	6
GCF_000160055.1_ASM16005v1_genomic	7375	1895960	276	36
GCF_000742135.1_ASM74213v1_genomic	271101	5529453	6479	2390
GCF_003641185.1_ASM364118v1_genomic	21823	3671373	545	110
GCF_029023785.1_ASM2902378v1_genomic	1888495	2672229	13737	3320
GCF_025151215.1_ASM2515121v1_genomic	114970	4377447	1067	492
GCF_002234575.2_ASM223457v2_genomic	6464	6570176	245	191
GCF_025147485.1_ASM2514748v1_genomic	3510143	4629452	7358	6573
