scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	16898	4934329	94	31
GCF_016902345.1_ASM1690234v1_genomic	944	426370	29	21
GCF_000154285.1_ASM15428v1_genomic	9906	1757187	326	244
GCF_000160055.1_ASM16005v1_genomic	7104	1895960	297	88
GCF_000742135.1_ASM74213v1_genomic	3993118	5529453	25413	8734
GCF_002234575.2_ASM223457v2_genomic	6696	6570176	274	214
GCF_000020225.1_ASM2022v1_genomic	1670456	2664102	15467	15374
GCF_003641185.1_ASM364118v1_genomic	3041533	3671373	8981	8495
GCF_029023785.1_ASM2902378v1_genomic	24905	2672229	362	29
GCF_025151215.1_ASM2515121v1_genomic	110004	4377447	323	311
GCF_025147485.1_ASM2514748v1_genomic	3537803	4629452	4549	4300
