sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	609899	77.2252	609837	99.9898	609814	99.9962	62	0.0102	609876	99.9962	6784	1.1123	6761	99.6610	6722	99.0861	6	0.0884	37	0.5454	144616	96.2487	139070	100.0000	0.9915
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	441144	91.1558	440961	99.9585	440952	99.9980	183	0.0415	441135	99.9980	7573	1.7167	7564	99.8812	7464	98.5607	15	0.1981	42	0.5546	20849	100.0000	20807	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	303216	69.7656	303045	99.9436	303021	99.9921	171	0.0564	303192	99.9921	4436	1.4630	4412	99.4590	4291	96.7313	98	2.2092	29	0.6537	95263	100.0000	95197	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	305210	77.2181	305114	99.9685	305102	99.9961	96	0.0315	305198	99.9961	5155	1.6890	5143	99.7672	5119	99.3016	1	0.0194	25	0.4850	71420	100.0000	70166	100.0000	0.9961
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	210293	58.5623	210248	99.9786	210239	99.9957	45	0.0214	210284	99.9957	2403	1.1427	2394	99.6255	2377	98.9180	1	0.0416	15	0.6242	145176	100.0000	145137	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000071.1	288187	212478	73.7292	212408	99.9671	212398	99.9953	70	0.0329	212468	99.9953	2598	1.2227	2588	99.6151	2571	98.9607	2	0.0770	23	0.8853	64498	100.0000	64222	100.0000	0.9988
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000046.1	256319	185671	72.4375	185645	99.9860	185638	99.9962	26	0.0140	185664	99.9962	2828	1.5231	2821	99.7525	2816	99.5757	1	0.0354	7	0.2475	50996	100.0000	50988	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000064.1	233727	206940	88.5392	206862	99.9623	206852	99.9952	78	0.0377	206930	99.9952	2631	1.2714	2621	99.6199	2594	98.5937	2	0.0760	18	0.6842	17006	100.0000	15133	100.0000	0.9914
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000039.1	226615	179564	79.2375	179529	99.9805	179518	99.9939	35	0.0195	179553	99.9939	2268	1.2631	2257	99.5150	2249	99.1623	3	0.1323	12	0.5291	34003	100.0000	33979	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000074.1	214538	194858	90.8268	194816	99.9784	194804	99.9938	42	0.0216	194846	99.9938	2153	1.1049	2141	99.4426	2113	98.1421	7	0.3251	28	1.3005	14182	100.0000	14164	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000048.1	207399	169741	81.8427	169678	99.9629	169673	99.9971	63	0.0371	169736	99.9971	2275	1.3403	2270	99.7802	2250	98.9011	0	0.0000	9	0.3956	28336	100.0000	28279	100.0000	0.9997
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000056.1	205670	152067	73.9374	151939	99.9158	151933	99.9961	128	0.0842	152061	99.9961	2508	1.6493	2502	99.7608	2477	98.7640	5	0.1994	20	0.7974	48252	100.0000	48206	100.0000	0.9997
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000041.1	205662	143617	69.8316	143561	99.9610	143555	99.9958	56	0.0390	143611	99.9958	1741	1.2123	1735	99.6554	1721	98.8512	3	0.1723	11	0.6318	55326	100.0000	55282	100.0000	0.9996
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000038.1	197850	160074	80.9067	160063	99.9931	160057	99.9963	11	0.0069	160068	99.9963	1774	1.1082	1768	99.6618	1763	99.3799	1	0.0564	8	0.4510	34363	100.0000	34357	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000024.1	196450	144975	73.7974	144899	99.9476	144897	99.9986	76	0.0524	144973	99.9986	2443	1.6851	2441	99.9181	2426	99.3041	2	0.0819	10	0.4093	38423	100.0000	36764	100.0000	0.9896
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000051.1	162695	127849	78.5820	127818	99.9758	127814	99.9969	31	0.0242	127845	99.9969	2241	1.7528	2237	99.8215	2233	99.6430	2	0.0892	5	0.2231	29254	100.0000	29254	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000023.1	155688	118953	76.4047	118875	99.9344	118872	99.9975	78	0.0656	118950	99.9975	1737	1.4602	1734	99.8273	1713	98.6183	5	0.2879	13	0.7484	31438	100.0000	31424	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000026.1	149142	128628	86.2453	128591	99.9712	128585	99.9953	37	0.0288	128622	99.9953	1762	1.3698	1756	99.6595	1750	99.3190	0	0.0000	8	0.4540	13795	100.0000	13780	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000025.1	143885	112779	78.3813	112745	99.9699	112742	99.9973	34	0.0301	112776	99.9973	1403	1.2440	1400	99.7862	1391	99.1447	1	0.0713	5	0.3564	27299	100.0000	27279	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000029.1	137489	84363	61.3598	84358	99.9941	84354	99.9953	5	0.0059	84359	99.9953	1269	1.5042	1265	99.6848	1262	99.4484	1	0.0788	5	0.3940	48628	100.0000	48624	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000054.1	109968	82765	75.2628	82722	99.9480	82720	99.9976	43	0.0520	82763	99.9976	1669	2.0166	1667	99.8802	1651	98.9215	2	0.1198	15	0.8987	10962	100.0000	10960	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000022.1	108260	96896	89.5030	96879	99.9825	96877	99.9979	17	0.0175	96894	99.9979	1675	1.7287	1673	99.8806	1668	99.5821	0	0.0000	5	0.2985	0	0.0000	0	0.0000	1.0000
