# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna -d 50 -b 10000 -n 5 -o ./sim_97/sim_d50_ref_GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16 --prefix sim_d50_ref_GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.0,0.36187137879555853,9830
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.0,0.0,9847
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.0,0.0,9909
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.08781765058045589,10012
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.1834509425554384,0.0,10084
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.38163336424678573,0.08373940899983237,10029
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.03336220078616816,0.31594967855038913,50
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.17556869798839317,0.0,10124
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.2259847944232146,0.15062188307376423,9920
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.0,0.0,10000
