scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	21337	5698979	739	445
GCF_000154285.1_ASM15428v1_genomic	1857663	2179988	1653	1547
GCF_016902345.1_ASM1690234v1_genomic	4700	455310	53	37
GCF_000020225.1_ASM2022v1_genomic	56	2664102	2	2
GCF_000160055.1_ASM16005v1_genomic	7207	1895960	295	89
GCF_000742135.1_ASM74213v1_genomic	3685352	5529453	68987	58883
GCF_003641185.1_ASM364118v1_genomic	21775	3671373	541	110
GCF_025151215.1_ASM2515121v1_genomic	102832	4377447	494	480
GCF_002234575.2_ASM223457v2_genomic	8643	6570176	304	192
GCF_025147485.1_ASM2514748v1_genomic	3503223	4629452	7122	6839
GCF_029023785.1_ASM2902378v1_genomic	1787227	2672229	22436	3360
