scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	4796	348196	32	31
GCF_028539415.1_ASM2853941v1_genomic	2694	2441414	112	18
GCF_000154285.1_ASM15428v1_genomic	5620	763207	69	30
GCF_000020225.1_ASM2022v1_genomic	147	2664102	6	4
GCF_003641185.1_ASM364118v1_genomic	22104	3671373	578	123
GCF_000742135.1_ASM74213v1_genomic	271171	5529453	6463	2387
GCF_025151215.1_ASM2515121v1_genomic	3476147	4377447	5883	5495
GCF_029023785.1_ASM2902378v1_genomic	1715569	2672229	20191	1015
GCF_000160055.1_ASM16005v1_genomic	486615	1895960	8683	8217
GCF_002234575.2_ASM223457v2_genomic	4671244	6570176	17653	7202
GCF_025147485.1_ASM2514748v1_genomic	50942	4629452	245	151
