scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	5132831	6771084	5367	5023
GCF_016902345.1_ASM1690234v1_genomic	1119	355053	30	24
GCF_000020225.1_ASM2022v1_genomic	147	2664102	2	2
GCF_000154285.1_ASM15428v1_genomic	9628	1757187	297	232
GCF_000160055.1_ASM16005v1_genomic	7374	1895960	249	25
GCF_000742135.1_ASM74213v1_genomic	276548	5529453	6221	2141
GCF_002234575.2_ASM223457v2_genomic	6810	6570176	280	225
GCF_003641185.1_ASM364118v1_genomic	3077122	3671373	1353	1056
GCF_025147485.1_ASM2514748v1_genomic	5932	4629452	101	57
GCF_029023785.1_ASM2902378v1_genomic	24820	2672229	356	22
GCF_025151215.1_ASM2515121v1_genomic	5697	4377447	64	49
