# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_97/GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58.fna ./refs_97/GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74.fna ./refs_97/GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19.fna ./refs_97/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_97/GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94.fna ./refs_97/GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26.fna ./refs_97/GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16.fna ./refs_97/GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09.fna ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna ./refs_97/GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81.fna --tran-genome ./refs_97/GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57.fna -d 5 -b 10000 -n 5 -o ./sim_97/sim_d5_ref_GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57 --prefix sim_d5_ref_GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57
genome,propA,propB,distance
GCA_949101625.1_gtdbrep_GCF_000020225.1_ani94.58,0.2310550450430478,0.0,10040
GCF_002850015.1_gtdbrep_GCF_003641185.1_ani97.74,0.0,0.08999413035545853,9933
GCF_003320195.1_gtdbrep_GCF_029023785.1_ani95.19,0.0,0.1365662422319245,9876
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.2935259956867725,0.03977760950354967,9942
GCF_020564385.1_gtdbrep_GCF_000160055.1_ani97.94,0.0,0.02828844340519035,10065
GCF_023008325.1_gtdbrep_GCF_002234575.2_ani97.26,0.0,0.0,9968
GCF_023668095.1_gtdbrep_GCF_025147485.1_ani98.16,0.0,0.0,9965
GCF_027687875.1_gtdbrep_GCF_028539415.1_ani98.09,0.0,0.26923029291837297,9888
GCF_027692925.1_gtdbrep_GCF_025151215.1_ani97.57,0.4754189592701797,0.01198910390243504,5
GCF_904863055.1_gtdbrep_GCF_000742135.1_ani95.81,0.0,0.4241541776830689,9998
