scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	1607	320069	22	20
GCF_025151215.1_ASM2515121v1_genomic	94	4377447	3	3
GCF_000154285.1_ASM15428v1_genomic	2426	763207	62	27
GCF_028539415.1_ASM2853941v1_genomic	3504	2790727	155	151
GCF_000020225.1_ASM2022v1_genomic	1022	2664102	36	28
GCF_003641185.1_ASM364118v1_genomic	22378	3671373	514	121
GCF_000742135.1_ASM74213v1_genomic	3674363	5529453	68752	58628
GCF_029023785.1_ASM2902378v1_genomic	24244	2672229	394	86
GCF_025147485.1_ASM2514748v1_genomic	3622	4629452	139	134
GCF_002234575.2_ASM223457v2_genomic	4708443	6570176	17834	2750
GCF_000160055.1_ASM16005v1_genomic	485119	1895960	8436	7942
