sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_003641185.1_ASM364118v1_genomic	NZ_CP032757.1	3622107	3059634	84.4711	3056779	99.9067	3056553	99.9926	2855	0.0933	3059408	99.9926	63532	2.0765	63306	99.6443	62320	98.0923	378	0.5950	500	0.7870	296721	100.0000	296717	100.0000	1.0000
sampleA	sampleB	GCF_003641185.1_ASM364118v1_genomic	NZ_CP032758.1	49266	104	0.2111	104	100.0000	104	100.0000	0	0.0000	104	100.0000	9	8.6538	9	100.0000	9	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	609801	77.2128	609718	99.9864	609269	99.9264	83	0.0136	609352	99.9264	7217	1.1835	6768	93.7786	6704	92.8918	34	0.4711	465	6.4431	139125	100.0000	139133	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	441273	91.1825	441105	99.9619	440802	99.9313	168	0.0381	440970	99.9313	7844	1.7776	7541	96.1372	7452	95.0025	14	0.1785	351	4.4748	15004	100.0000	14999	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	305179	70.2173	305111	99.9777	304860	99.9177	68	0.0223	304928	99.9178	4545	1.4893	4294	94.4774	4270	93.9494	12	0.2640	254	5.5886	95273	100.0000	95215	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	300147	75.9372	299694	99.8491	299451	99.9189	453	0.1509	299904	99.9190	5658	1.8851	5415	95.7052	5045	89.1658	339	5.9915	248	4.3832	71426	100.0000	71395	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	210284	58.5598	210242	99.9800	210070	99.9182	42	0.0200	210112	99.9182	2564	1.2193	2392	93.2917	2375	92.6287	8	0.3120	179	6.9813	145171	100.0000	145147	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000071.1	288187	210717	73.1181	210239	99.7732	210099	99.9334	478	0.2268	210577	99.9336	3057	1.4508	2917	95.4203	2496	81.6487	399	13.0520	148	4.8413	68193	100.0000	64230	100.0000	0.9823
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000046.1	256319	185507	72.3735	185479	99.9849	185326	99.9175	28	0.0151	185354	99.9175	2957	1.5940	2804	94.8258	2795	94.5215	5	0.1691	153	5.1742	52611	100.0000	50992	100.0000	0.9921
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000064.1	233727	206898	88.5212	206826	99.9652	206679	99.9289	72	0.0348	206751	99.9290	2760	1.3340	2613	94.6739	2580	93.4783	6	0.2174	152	5.5072	15107	100.0000	17008	100.0000	0.9912
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000039.1	226615	179531	79.2229	179495	99.9799	179365	99.9276	36	0.0201	179401	99.9276	2377	1.3240	2247	94.5309	2236	94.0682	2	0.0841	131	5.5111	34010	100.0000	33980	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000074.1	214538	194594	90.7037	194561	99.9830	194419	99.9270	33	0.0170	194452	99.9270	2250	1.1563	2108	93.6889	2095	93.1111	3	0.1333	142	6.3111	14172	100.0000	14165	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000048.1	207399	169688	81.8172	169631	99.9664	169506	99.9263	57	0.0336	169563	99.9263	2379	1.4020	2254	94.7457	2240	94.1572	4	0.1681	127	5.3384	28333	100.0000	28284	100.0000	0.9997
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000056.1	205670	152058	73.9330	151919	99.9086	151827	99.9394	139	0.0914	151966	99.9395	2602	1.7112	2510	96.4643	2478	95.2344	6	0.2306	113	4.3428	41997	100.0000	48264	86.9758	0.9615
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000041.1	205662	143551	69.7995	143493	99.9596	143385	99.9247	58	0.0404	143443	99.9248	1834	1.2776	1726	94.1112	1704	92.9117	5	0.2726	119	6.4885	54164	100.0000	55319	100.0000	0.9915
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000038.1	197850	160069	80.9042	160042	99.9831	159935	99.9331	27	0.0169	159962	99.9332	1891	1.1814	1784	94.3416	1763	93.2311	17	0.8990	108	5.7113	34392	100.0000	34351	100.0000	0.9997
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000024.1	196450	139577	71.0496	139359	99.8438	139265	99.9325	218	0.1562	139483	99.9327	2638	1.8900	2544	96.4367	2385	90.4094	144	5.4587	107	4.0561	38829	100.0000	38793	100.0000	0.9998
