scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME211264_209	260	4455	0	0
GUT_GENOME211264_375	281	3255	0	0
GUT_GENOME211264_296	1039	3693	1	1
GUT_GENOME211264_8	1211	13429	2	2
GUT_GENOME211264_552	332	2564	1	1
GUT_GENOME140713_15	2877	66920	31	29
GUT_GENOME211264_323	799	3522	0	0
GUT_GENOME211264_265	1412	3915	7	6
GUT_GENOME211264_374	0	3258	0	0
GUT_GENOME143723_1	5038	5075	9	7
GUT_GENOME211264_78	278	6905	0	0
GUT_GENOME211264_454	895	2891	0	0
GUT_GENOME211264_116	172	5767	0	0
GUT_GENOME211264_115	186	5779	0	0
GUT_GENOME140713_11	4377	27713	0	0
GUT_GENOME211264_548	1179	2573	0	0
GUT_GENOME211264_123	221	5663	0	0
GUT_GENOME211264_324	310	3521	0	0
GUT_GENOME211264_658	240	2260	0	0
GUT_GENOME211264_258	0	3975	0	0
GUT_GENOME211264_87	394	6588	1	1
GUT_GENOME211264_371	0	3267	0	0
GUT_GENOME211264_237	178	4141	0	0
GUT_GENOME145698_15	3349	108467	6	6
GUT_GENOME211264_232	752	4172	0	0
GUT_GENOME141586_4	8468	26801	10	4
GUT_GENOME211264_410	323	3109	0	0
GUT_GENOME145698_35	437	4589	0	0
GUT_GENOME211264_599	354	2431	2	2
GUT_GENOME211264_635	182	2312	0	0
GUT_GENOME147598_3	4995	50051	5	3
GUT_GENOME211264_329	297	3479	0	0
GUT_GENOME211264_17	1377	11244	2	2
GUT_GENOME211264_245	865	4095	0	0
GUT_GENOME140713_16	131	2735	0	0
GUT_GENOME211264_34	1898	9626	3	3
GUT_GENOME145698_25	1315	40098	1	1
GUT_GENOME211264_41	263	8665	0	0
GUT_GENOME140713_1	6143	95217	12	10
GUT_GENOME145698_38	279	2666	1	1
GUT_GENOME211264_419	365	3080	1	1
GUT_GENOME211264_203	338	4523	1	1
GUT_GENOME211264_44	0	8538	0	0
GUT_GENOME211264_282	208	3825	0	0
GUT_GENOME211264_164	1106	5035	3	3
GUT_GENOME141586_2	33323	201446	87	55
GUT_GENOME211264_713	542	2065	0	0
GUT_GENOME211264_210	324	4443	1	1
GUT_GENOME211264_472	473	2826	1	1
GUT_GENOME211264_485	347	2782	6	6
GUT_GENOME211264_563	239	2522	1	1
GUT_GENOME211264_23	362	10240	0	0
GUT_GENOME211264_51	462	8081	0	0
GUT_GENOME145698_14	4051	122839	6	6
GUT_GENOME140713_9	3242	38454	0	0
GUT_GENOME211264_293	596	3726	1	1
GUT_GENOME211264_358	165	3307	0	0
GUT_GENOME211264_89	255	6516	0	0
GUT_GENOME145698_9	6924	220257	6	6
GUT_GENOME211264_11	0	12696	0	0
GUT_GENOME211264_611	0	2396	0	0
GUT_GENOME143723_30	198	274	0	0
GUT_GENOME211264_264	1580	3928	2	2
GUT_GENOME211264_540	1476	2595	6	6
GUT_GENOME211264_322	312	3524	0	0
GUT_GENOME211264_180	498	4817	0	0
GUT_GENOME145698_12	7406	143609	9	9
GUT_GENOME211264_66	935	7352	4	4
GUT_GENOME211264_403	237	3122	0	0
GUT_GENOME211264_63	520	7578	3	3
GUT_GENOME211264_313	512	3578	6	6
GUT_GENOME211264_240	360	4123	1	1
GUT_GENOME211264_192	1611	4678	5	5
GUT_GENOME211264_667	600	2240	1	1
GUT_GENOME211264_440	300	2945	1	1
GUT_GENOME145698_13	7441	125221	12	12
GUT_GENOME211264_2	1631	20663	3	3
GUT_GENOME211264_692	1354	2144	3	3
GUT_GENOME145698_10	5474	165533	9	9
GUT_GENOME145698_31	1424	12927	3	3
GUT_GENOME211264_699	244	2105	0	0
GUT_GENOME211264_31	732	9757	1	1
GUT_GENOME143723_16	5833	5833	12	7
GUT_GENOME211264_302	874	3665	1	1
GUT_GENOME140713_13	3548	76031	5	2
GUT_GENOME145698_28	6177	26330	8	8
GUT_GENOME211264_190	722	4716	2	2
GUT_GENOME211264_360	492	3302	1	1
GUT_GENOME211264_227	206	4211	0	0
