scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME211264_472	464	2826	3	3
GUT_GENOME211264_172	2451	4909	11	11
GUT_GENOME211264_256	332	4004	1	1
GUT_GENOME211264_190	780	4716	2	2
GUT_GENOME113322_7	9278	81081	74	74
GUT_GENOME211264_88	974	6577	4	4
GUT_GENOME000483_33	1194	6571	5	4
GUT_GENOME145698_23	5457	69565	7	7
GUT_GENOME211264_84	1867	6651	4	4
GUT_GENOME211264_446	200	2913	0	0
GUT_GENOME145695_23	6187	34410	8	8
GUT_GENOME211264_155	298	5141	1	1
GUT_GENOME211264_163	258	5036	0	0
GUT_GENOME143723_6	6476	8259	10	10
GUT_GENOME211264_9	904	13425	1	1
GUT_GENOME145695_24	1670	32829	2	2
GUT_GENOME115272_5	50387	195239	234	233
GUT_GENOME211264_553	197	2564	1	1
GUT_GENOME115272_14	10199	66658	30	30
GUT_GENOME211264_523	413	2654	1	1
GUT_GENOME211264_29	413	9883	0	0
GUT_GENOME211264_151	196	5185	0	0
GUT_GENOME211264_552	357	2564	0	0
GUT_GENOME211264_147	457	5224	1	1
GUT_GENOME000483_23	3635	33706	13	11
GUT_GENOME145698_25	1618	40098	2	2
GUT_GENOME145695_31	1569	1725	0	0
GUT_GENOME211264_442	220	2936	0	0
GUT_GENOME145695_13	6012	118900	16	16
GUT_GENOME211264_403	252	3122	0	0
GUT_GENOME211264_322	331	3524	0	0
GUT_GENOME211264_280	0	3828	0	0
GUT_GENOME211264_63	562	7578	5	5
GUT_GENOME145695_18	4269	83704	8	8
GUT_GENOME211264_412	198	3105	1	1
GUT_GENOME145698_19	6302	88959	9	9
GUT_GENOME113322_39	876	9206	7	7
GUT_GENOME113322_18	4727	51068	18	18
GUT_GENOME115272_3	57681	321064	187	187
GUT_GENOME211264_375	306	3255	0	0
GUT_GENOME115272_4	68188	313939	273	270
GUT_GENOME000483_29	229	16225	0	0
GUT_GENOME211264_117	223	5741	1	1
GUT_GENOME000483_26	650	27348	2	2
GUT_GENOME211264_713	557	2065	4	4
GUT_GENOME000483_1	1703	1145827	7	6
GUT_GENOME211264_418	249	3085	1	1
GUT_GENOME211264_238	347	4137	2	2
GUT_GENOME145698_12	9356	143609	14	14
GUT_GENOME211264_658	471	2260	1	1
GUT_GENOME211264_133	1084	5478	0	0
GUT_GENOME113322_3	29218	185327	176	176
GUT_GENOME113322_17	997	51677	4	4
GUT_GENOME211264_630	293	2336	0	0
GUT_GENOME211264_321	520	3528	2	2
GUT_GENOME211264_207	635	4474	0	0
GUT_GENOME143723_37	253	356	0	0
GUT_GENOME115272_6	51173	190909	272	263
GUT_GENOME211264_298	207	3679	0	0
GUT_GENOME211264_599	337	2431	0	0
GUT_GENOME145698_17	6994	99886	10	10
GUT_GENOME143723_13	1849	2290	7	4
GUT_GENOME113322_13	2137	57013	20	20
