scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME167947_113	2785	2826	6	4
GUT_GENOME167947_3	105240	128876	130	105
GUT_GENOME167947_19	46678	55828	55	47
GUT_GENOME167947_108	4990	5141	14	13
GUT_GENOME167947_6	107551	119568	145	107
GUT_GENOME167947_40	23360	23474	29	8
GUT_GENOME167947_74	6924	12104	24	23
GUT_GENOME167947_81	10236	10252	1	0
GUT_GENOME167947_17	59204	59766	38	27
GUT_GENOME167947_46	19856	20815	36	27
GUT_GENOME167947_114	2686	2730	5	4
GUT_GENOME167947_13	76376	76738	3	3
GUT_GENOME167947_39	22985	24982	40	25
GUT_GENOME167947_63	13046	13865	43	35
GUT_GENOME167947_12	58027	76797	114	109
GUT_GENOME167947_18	39706	58436	87	61
GUT_GENOME167947_85	9020	9705	18	15
GUT_GENOME167947_90	7719	7966	8	8
GUT_GENOME167947_20	52355	54304	59	32
GUT_GENOME167947_68	12622	12818	14	10
GUT_GENOME167947_34	25649	26440	39	28
GUT_GENOME167947_55	16138	18421	5	5
GUT_GENOME167947_16	57260	60583	99	86
GUT_GENOME167947_41	23133	23392	7	6
GUT_GENOME167947_102	5588	6018	43	41
GUT_GENOME167947_103	5927	6014	12	7
GUT_GENOME167947_10	72506	83740	129	105
GUT_GENOME167947_24	41672	41744	21	15
GUT_GENOME167947_5	121147	126298	105	74
GUT_GENOME167947_9	82179	93213	216	180
GUT_GENOME167947_23	48082	50051	89	39
GUT_GENOME167947_33	26580	26584	8	2
GUT_GENOME167947_42	22972	23337	10	4
GUT_GENOME167947_35	24677	25570	48	30
GUT_GENOME167947_56	16961	17860	26	19
GUT_GENOME167947_1	161758	176308	271	208
GUT_GENOME167947_31	27146	27419	28	23
GUT_GENOME167947_71	12355	12390	5	3
GUT_GENOME167947_11	70847	77012	99	69
GUT_GENOME167947_61	15291	15493	2	1
GUT_GENOME167947_80	10263	10367	2	2
GUT_GENOME167947_51	18333	18873	45	45
GUT_GENOME167947_29	28385	28423	14	11
GUT_GENOME167947_91	7799	7925	9	3
GUT_GENOME167947_43	19169	22393	73	59
GUT_GENOME167947_37	21747	25340	22	20
GUT_GENOME167947_49	19691	19879	24	12
GUT_GENOME167947_36	25377	25503	11	11
GUT_GENOME167947_66	12779	13104	18	14
GUT_GENOME167947_94	6738	7430	2	1
GUT_GENOME167947_93	6978	7533	28	26
GUT_GENOME167947_76	11184	11369	14	11
GUT_GENOME167947_58	17422	17505	6	2
GUT_GENOME167947_4	111965	127648	92	81
GUT_GENOME167947_107	5455	5458	5	1
GUT_GENOME167947_8	95423	97191	30	16
GUT_GENOME167947_109	4687	4697	1	0
GUT_GENOME167947_14	48804	61279	14	6
GUT_GENOME167947_67	12632	13005	31	26
GUT_GENOME167947_86	9241	9315	1	1
GUT_GENOME167947_60	15164	15715	8	5
GUT_GENOME167947_111	3968	4283	7	6
GUT_GENOME167947_110	3919	4586	15	7
GUT_GENOME167947_21	50319	50679	25	12
GUT_GENOME167947_95	7278	7361	10	6
GUT_GENOME167947_26	36522	36549	21	10
GUT_GENOME167947_79	10602	10784	6	6
GUT_GENOME167947_48	19775	19956	22	10
GUT_GENOME167947_100	5878	6176	25	23
GUT_GENOME167947_104	5959	6008	0	0
GUT_GENOME167947_69	12420	12619	5	4
GUT_GENOME167947_84	9590	9892	3	1
GUT_GENOME167947_112	3012	3132	20	14
GUT_GENOME167947_50	18160	19449	17	13
GUT_GENOME167947_30	27835	28103	21	14
GUT_GENOME167947_97	6951	6994	8	4
GUT_GENOME167947_73	12126	12199	12	10
GUT_GENOME167947_44	21721	21863	24	12
GUT_GENOME167947_62	9304	14274	15	13
GUT_GENOME167947_82	10125	10208	19	19
GUT_GENOME167947_70	5336	12428	1	1
GUT_GENOME167947_53	17478	18777	22	20
GUT_GENOME167947_75	11984	12070	1	0
GUT_GENOME167947_96	6492	7075	4	4
GUT_GENOME167947_7	92677	102279	161	121
GUT_GENOME167947_38	24891	25033	14	6
GUT_GENOME167947_54	18162	18446	27	15
GUT_GENOME167947_65	11600	13149	59	37
GUT_GENOME167947_64	13182	13246	0	0
GUT_GENOME167947_106	3826	5539	16	16
GUT_GENOME167947_52	18626	18853	17	7
GUT_GENOME167947_72	12225	12264	1	0
GUT_GENOME167947_25	37097	37297	19	11
GUT_GENOME167947_22	49784	50062	34	23
GUT_GENOME167947_57	17377	17735	7	4
GUT_GENOME167947_15	48868	60744	35	28
GUT_GENOME167947_92	7648	7765	4	2
GUT_GENOME167947_32	26081	26606	52	40
GUT_GENOME167947_77	11338	11364	8	3
GUT_GENOME167947_59	15697	15894	5	5
GUT_GENOME167947_83	9983	10118	9	9
GUT_GENOME167947_27	31479	33508	38	25
GUT_GENOME167947_89	3704	8192	6	2
GUT_GENOME167947_99	6255	6280	18	7
GUT_GENOME167947_87	8995	9098	10	6
GUT_GENOME167947_105	5686	5877	5	4
GUT_GENOME167947_45	15886	21155	24	19
GUT_GENOME167947_78	11250	11308	11	1
GUT_GENOME167947_88	8276	8560	11	10
GUT_GENOME167947_101	6022	6156	6	3
GUT_GENOME167947_28	31528	31666	13	6
GUT_GENOME167947_47	19866	20157	61	38
GUT_GENOME167947_98	187	6910	5	3
GUT_GENOME167947_2	94089	142769	157	127
