# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_99/GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0.fna ./refs_99/GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0.fna ./refs_99/GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24.fna ./refs_99/GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99.fna ./refs_99/GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5.fna ./refs_99/GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86.fna ./refs_99/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_99/GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0.fna ./refs_99/GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0.fna ./refs_99/GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06.fna --tran-genome ./refs_99/GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24.fna -d 500 -b 10000 -n 5 -o ./sim_99/sim_d500_ref_GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24 --prefix sim_d500_ref_GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24
genome,propA,propB,distance
GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0,0.5500367590706479,0.0,9925
GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0,0.0,0.13525804734114566,10171
GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24,0.2616984680085451,0.018901863750303536,500
GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99,0.0,0.3214538880195837,10000
GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5,0.0,0.0,9995
GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86,0.0,0.07477352752763765,9998
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.339832698137801,10023
GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0,0.0,0.0,10064
GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0,0.188264772920807,0.06212959447030016,9985
GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06,0.0,0.04765038075322826,9850
