sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000020225.1_ASM2022v1_genomic	NC_010655.1	2664102	2488943	93.4252	2488464	99.9808	2484380	99.8359	479	0.0192	2484859	99.8359	26003	1.0447	21919	84.2941	21697	83.4404	86	0.3307	4107	15.7943	77044	100.0000	77165	100.0000	1.0000
sampleA	sampleB	GCF_025151215.1_ASM2515121v1_genomic	NZ_CP102286.1	4377447	3751934	85.7106	3750165	99.9529	3749806	99.9904	1769	0.0471	3751571	99.9903	30130	0.8031	29767	98.7952	28426	94.3445	218	0.7235	966	3.2061	384413	95.7788	365866	98.2696	0.9834
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	682518	86.4202	682435	99.9878	681897	99.9212	83	0.0122	681980	99.9212	4900	0.7179	4362	89.0204	4313	88.0204	30	0.6122	537	10.9592	81641	100.0000	87199	93.7075	0.9922
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	430998	89.0593	430946	99.9879	430652	99.9318	52	0.0121	430704	99.9318	5500	1.2761	5206	94.6545	5170	94.0000	12	0.2182	296	5.3818	30770	100.0000	32267	100.0000	0.9967
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	368408	84.7653	367969	99.8808	367683	99.9223	439	0.1192	368122	99.9224	3422	0.9289	3136	91.6423	2849	83.2554	32	0.9351	505	14.7575	52101	100.0000	54218	100.0000	0.9943
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	356891	90.2934	356819	99.9798	356535	99.9204	72	0.0202	356607	99.9204	3457	0.9686	3173	91.7848	3159	91.3798	7	0.2025	285	8.2441	29583	100.0000	29671	100.0000	0.9997
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	257327	71.6603	257295	99.9876	257120	99.9320	32	0.0124	257152	99.9320	1959	0.7613	1784	91.0669	1775	90.6075	4	0.2042	177	9.0352	99404	100.0000	99451	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000071.1	288187	243410	84.4625	243394	99.9934	243205	99.9223	16	0.0066	243221	99.9224	2309	0.9486	2120	91.8146	2106	91.2083	4	0.1732	189	8.1854	30765	100.0000	32274	100.0000	0.9941
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000046.1	256319	208756	81.4438	208735	99.9899	208596	99.9334	21	0.0101	208617	99.9334	1833	0.8781	1694	92.4168	1678	91.5439	2	0.1091	139	7.5832	41757	100.0000	41773	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000064.1	233727	186871	79.9527	186764	99.9427	186591	99.9074	107	0.0573	186698	99.9074	2014	1.0777	1841	91.4101	1737	86.2463	4	0.1986	270	13.4062	38632	100.0000	41607	100.0000	0.9846
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000039.1	226615	187574	82.7721	187557	99.9909	187425	99.9296	17	0.0091	187442	99.9296	1578	0.8413	1446	91.6350	1439	91.1914	0	0.0000	134	8.4918	31871	100.0000	31885	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000074.1	214538	193251	90.0777	193220	99.9840	193085	99.9301	31	0.0160	193116	99.9301	1291	0.6680	1156	89.5430	1140	88.3036	5	0.3873	134	10.3796	16652	100.0000	16662	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000048.1	207399	191783	92.4706	191692	99.9526	191553	99.9275	91	0.0474	191644	99.9275	1826	0.9521	1687	92.3877	1666	91.2377	5	0.2738	147	8.0504	11199	100.0000	11200	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000056.1	205670	186485	90.6720	186358	99.9319	186241	99.9372	127	0.0681	186368	99.9373	1837	0.9851	1720	93.6309	1704	92.7599	9	0.4899	121	6.5868	13582	100.0000	13607	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000041.1	205662	177862	86.4827	177801	99.9657	177683	99.9336	61	0.0343	177744	99.9337	1539	0.8653	1421	92.3327	1387	90.1235	2	0.1300	121	7.8622	25244	100.0000	25320	100.0000	0.9996
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000038.1	197850	181220	91.5946	181208	99.9934	181067	99.9222	12	0.0066	181079	99.9222	1683	0.9287	1542	91.6221	1539	91.4439	4	0.2377	140	8.3185	11567	100.0000	11571	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000024.1	196450	145728	74.1807	145707	99.9856	145595	99.9231	21	0.0144	145616	99.9231	1104	0.7576	992	89.8551	988	89.4928	1	0.0906	111	10.0543	46326	100.0000	46447	100.0000	0.9992
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000051.1	162695	117270	72.0797	117246	99.9795	117151	99.9190	24	0.0205	117175	99.9190	1734	1.4786	1639	94.5213	1636	94.3483	3	0.1730	97	5.5940	29309	100.0000	29343	100.0000	0.9997
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000023.1	155688	119592	76.8152	119514	99.9348	119428	99.9280	78	0.0652	119506	99.9281	1624	1.3580	1538	94.7044	1497	92.1798	29	1.7857	86	5.2956	31516	100.0000	31542	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000026.1	149142	118910	79.7294	118890	99.9832	118797	99.9218	20	0.0168	118817	99.9218	1209	1.0167	1116	92.3077	1101	91.0670	6	0.4963	94	7.7750	25559	100.0000	25747	100.0000	0.9985
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000025.1	143885	133171	92.5538	133162	99.9932	133047	99.9136	9	0.0068	133056	99.9136	1310	0.9837	1195	91.2214	1191	90.9160	0	0.0000	118	9.0076	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000029.1	137489	75890	55.1971	75879	99.9855	75830	99.9354	11	0.0145	75841	99.9354	533	0.7023	484	90.8068	481	90.2439	1	0.1876	49	9.1932	58115	100.0000	58125	100.0000	0.9999
